gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif
55234,2011,5,SEA,0.43799999999999994,0.25,NYG,0.625,0.625,0,1-3-0,0.25,0.0,3-1-0,0.75,1.0,loss,1.0,3.75,9.667,3.75,2.9375,-9.75,-7.667000000000001,-9.75,-6.0625
55233,2011,5,ARI,0.313,0.125,MIN,0.375,0.5,0,1-3-0,0.25,0.0,0-4-0,0.0,0.0,win,0.0,-4.75,-4.0,-4.75,-4.1875,-0.25,-2.667,-0.25,-9.0625
55229,2011,5,NO,0.688,0.75,CAR,0.125,0.25,1,3-1-0,0.75,0.5,1-3-0,0.25,0.5,loss,-0.6000000000000001,-3.25,-2.0,-3.25,-13.25,7.25,12.333,7.25,4.8125
55228,2011,5,PHI,0.625,0.75,BUF,0.25,0.25,0,1-3-0,0.25,0.5,3-1-0,0.75,1.0,win,0.0,9.25,1.0,9.25,-8.875,0.0,-6.0,0.0,3.875
55236,2011,5,TB,0.625,0.75,SF,0.375,0.625,0,3-1-0,0.75,1.0,3-1-0,0.75,0.5,win,-1.0,4.75,1.0,4.75,-2.5625,1.75,4.667,1.75,1.4375
55238,2011,5,NYJ,0.688,0.75,NE,0.875,1.0,1,2-2-0,0.5,0.0,3-1-0,0.75,1.0,win,0.0,9.25,7.667000000000001,9.25,12.8125,1.25,0.667,1.25,3.9375
55237,2011,5,SD,0.563,0.375,DEN,0.25,0.375,1,3-1-0,0.75,0.0,1-3-0,0.25,0.5,loss,-0.2,-7.5,-9.0,-7.5,-7.9375,1.5,-0.33299999999999996,1.5,7.4375
55239,2011,5,GB,0.625,0.375,ATL,0.813,0.875,0,4-0-0,1.0,1.0,2-2-0,0.5,1.0,loss,0.0,-3.75,1.0,-3.75,7.875,12.75,14.333,12.75,9.25
55240,2011,5,CHI,0.688,0.75,DET,0.375,0.5,1,2-2-0,0.5,0.0,4-0-0,1.0,1.0,win,-1.0,14.75,17.333,14.75,-0.4375,-1.0,-7.332999999999999,-1.0,3.0
55245,2011,6,BUF,0.25,0.25,NYG,0.625,0.625,0,4-1-0,0.8,0.5,3-2-0,0.6,0.5,win,0.0,0.8,2.0,0.8,2.9375,8.8,2.333,8.8,-8.875
