gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
55515,2012,1,SF,0.813,0.75,GB,0.938,1.0,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,12.5625,0.0,0.0,0.0,9.4375,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
55514,2012,1,SEA,0.43799999999999994,0.375,ARI,0.5,0.75,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-0.6000000000000001,0.0,0.0,0.0,-2.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
55516,2012,1,CAR,0.375,0.375,TB,0.25,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,0.2,0.0,0.0,0.0,-12.9375,0.0,0.0,0.0,-1.4375,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
55517,2012,1,PIT,0.75,0.625,DEN,0.5,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,1.0,0.0,0.0,0.0,-5.0625,0.0,0.0,0.0,6.125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0
55518,2012,1,CIN,0.563,0.625,BAL,0.75,1.0,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,0.2,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55519,2012,1,SD,0.5,0.375,OAK,0.5,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.2,0.0,0.0,0.0,-4.625,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0
55520,2012,2,CHI,0.5,0.375,GB,0.938,1.0,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.6659999999999999,-8.0,-8.0,-8.0,12.5625,20.0,20.0,20.0,0.75,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.8125,-1.0,-1.0,-1.0,1.5,4.0,4.0,4.0,0.125,0.462,0.462,0.462,0.33299999999999996,0.33299999999999996,0.33299999999999996
55527,2012,2,TB,0.25,0.125,NYG,0.563,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-7.0,-7.0,-7.0,-0.375,6.0,6.0,6.0,-12.9375,1.0,1.0,1.0,1.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.4375,2.0,2.0,2.0,-1.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.35700000000000004,0.35700000000000004,0.35700000000000004
55522,2012,2,NO,0.813,0.625,CAR,0.375,0.375,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,-0.6000000000000001,-6.0,-6.0,-6.0,-1.4375,-8.0,-8.0,-8.0,13.0,2.0,2.0,2.0,1.4375,3.0,3.0,3.0,1.1875,-2.0,-2.0,-2.0,0.0625,-3.0,-3.0,-3.0,-0.1875,0.2,0.2,0.2,0.182,0.182,0.182
55526,2012,2,ARI,0.5,0.25,NE,0.813,0.875,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,loss,0.0,21.0,21.0,21.0,10.6875,4.0,4.0,4.0,-2.25,0.0,0.0,0.0,1.0625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0625,0.0,0.0,0.0,-0.8125,0.5,0.5,0.5,0.3,0.3,0.3
55524,2012,2,MIN,0.188,0.25,IND,0.125,0.25,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-20.0,-20.0,-20.0,-11.6875,3.0,3.0,3.0,-6.8125,5.0,5.0,5.0,1.8125,1.0,1.0,1.0,1.625,-4.0,-4.0,-4.0,-0.75,0.0,0.0,0.0,-0.1875,0.2,0.2,0.2,0.2,0.2,0.2
55528,2012,2,BAL,0.75,0.5,PHI,0.5,0.375,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,1.0,1.0,1.0,4.25,31.0,31.0,31.0,7.0,5.0,5.0,5.0,2.375,0.0,0.0,0.0,1.5,-1.0,-1.0,-1.0,-0.875,2.0,2.0,2.0,0.125,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.33299999999999996,0.33299999999999996,0.33299999999999996
55521,2012,2,KC,0.43799999999999994,0.5,BUF,0.375,0.625,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-20.0,-20.0,-20.0,-3.875,-16.0,-16.0,-16.0,-7.875,4.0,4.0,4.0,1.875,3.0,3.0,3.0,1.75,-3.0,-3.0,-3.0,0.0625,-3.0,-3.0,-3.0,-0.125,0.667,0.667,0.667,0.688,0.688,0.688
55523,2012,2,CLE,0.25,0.125,CIN,0.563,0.5,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.2,-31.0,-31.0,-31.0,1.3125,-1.0,-1.0,-1.0,-5.5625,2.0,2.0,2.0,1.375,4.0,4.0,4.0,1.1875,-2.0,-2.0,-2.0,0.0,1.0,1.0,1.0,0.0625,0.267,0.267,0.267,0.154,0.154,0.154
55525,2012,2,HOU,0.625,0.625,JAC,0.313,0.5,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,-0.6000000000000001,-3.0,-3.0,-3.0,-5.375,20.0,20.0,20.0,6.4375,1.0,1.0,1.0,1.4375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.3125,4.0,4.0,4.0,0.4375,0.5,0.5,0.5,0.41200000000000003,0.41200000000000003,0.41200000000000003
55530,2012,2,DAL,0.5,0.375,SEA,0.43799999999999994,0.5,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,win,-1.0,-4.0,-4.0,-4.0,0.375,7.0,7.0,7.0,1.375,2.0,2.0,2.0,1.4375,1.0,1.0,1.0,1.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.313,0.313,0.313,0.4,0.4,0.4
55529,2012,2,WAS,0.313,0.375,STL,0.125,0.125,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,win,0.0,-4.0,-4.0,-4.0,-13.375,8.0,8.0,8.0,-4.9375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,2.1875,3.0,3.0,3.0,-0.3125,3.0,3.0,3.0,-0.875,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.267,0.267,0.267
55532,2012,2,NYJ,0.5,0.25,PIT,0.75,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-12.0,-12.0,-12.0,6.125,20.0,20.0,20.0,0.875,1.0,1.0,1.0,1.8125,1.0,1.0,1.0,2.125,0.0,0.0,0.0,-0.875,3.0,3.0,3.0,-0.1875,0.579,0.579,0.579,0.7140000000000001,0.7140000000000001,0.7140000000000001
55533,2012,2,TEN,0.563,0.5,SD,0.5,0.625,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,win,1.0,8.0,8.0,8.0,1.8125,-21.0,-21.0,-21.0,0.5,0.0,0.0,0.0,1.75,2.0,2.0,2.0,1.375,1.0,1.0,1.0,-0.4375,-2.0,-2.0,-2.0,0.125,0.385,0.385,0.385,0.35700000000000004,0.35700000000000004,0.35700000000000004
55531,2012,2,OAK,0.5,0.625,MIA,0.375,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,1.0,-20.0,-20.0,-20.0,1.0,-8.0,-8.0,-8.0,-4.625,4.0,4.0,4.0,1.5625,1.0,1.0,1.0,1.875,-4.0,-4.0,-4.0,-0.375,-1.0,-1.0,-1.0,-0.25,0.2,0.2,0.2,0.33299999999999996,0.33299999999999996,0.33299999999999996
55534,2012,2,DET,0.625,0.625,SF,0.813,0.875,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,1.0,8.0,8.0,8.0,9.4375,4.0,4.0,4.0,5.4375,0.0,0.0,0.0,0.625,3.0,3.0,3.0,1.4375,1.0,1.0,1.0,1.75,-3.0,-3.0,-3.0,0.6875,0.222,0.222,0.222,0.444,0.444,0.444
55535,2012,2,DEN,0.5,0.625,ATL,0.625,0.75,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,16.0,16.0,16.0,3.25,12.0,12.0,12.0,-5.0625,0.0,0.0,0.0,1.3125,1.0,1.0,1.0,1.875,3.0,3.0,3.0,0.5,0.0,0.0,0.0,-0.75,0.5,0.5,0.5,0.556,0.556,0.556
55536,2012,3,NYG,0.563,0.625,CAR,0.375,0.375,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,-1.0,1.0,1.0,1.0,-1.4375,0.0,0.0,0.0,-0.375,1.5,1.5,1.5,1.4375,2.0,2.0,2.0,1.5,-0.5,-0.5,-0.5,0.0625,-0.5,-0.5,-0.5,0.4375,0.35,0.35,0.35,0.359,0.359,0.359
55539,2012,3,TB,0.25,0.125,DAL,0.5,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,win,1.0,-6.5,-6.5,-6.5,1.375,-0.5,-0.5,-0.5,-12.9375,1.5,1.5,1.5,1.3125,1.0,1.0,1.0,2.5,-1.0,-1.0,-1.0,0.25,1.5,1.5,1.5,-1.0,0.469,0.469,0.469,0.278,0.278,0.278
55537,2012,3,STL,0.125,0.125,CHI,0.5,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.0,3.5,3.5,3.5,0.75,-0.5,-0.5,-0.5,-13.375,2.5,2.5,2.5,1.8125,1.5,1.5,1.5,1.4375,1.0,1.0,1.0,0.125,0.5,0.5,0.5,-0.3125,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.45799999999999996,0.45799999999999996,0.45799999999999996
55542,2012,3,SF,0.813,0.75,MIN,0.188,0.125,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,win,0.0,0.0,0.0,0.0,-6.8125,8.0,8.0,8.0,9.4375,1.0,1.0,1.0,1.625,0.5,0.5,0.5,0.625,-0.5,-0.5,-0.5,-0.1875,0.5,0.5,0.5,1.75,0.33399999999999996,0.33399999999999996,0.33399999999999996,0.293,0.293,0.293
55544,2012,3,DET,0.625,0.625,TEN,0.563,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,win,0.0,-24.5,-24.5,-24.5,0.5,-2.0,-2.0,-2.0,5.4375,1.5,1.5,1.5,1.375,2.0,2.0,2.0,1.4375,-1.0,-1.0,-1.0,0.125,-1.5,-1.5,-1.5,0.6875,0.23399999999999999,0.23399999999999999,0.23399999999999999,0.42200000000000004,0.42200000000000004,0.42200000000000004
55545,2012,3,CIN,0.563,0.625,WAS,0.313,0.25,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,loss,0.0,2.5,2.5,2.5,-4.9375,-12.0,-12.0,-12.0,1.3125,0.5,0.5,0.5,2.1875,1.5,1.5,1.5,1.375,2.5,2.5,2.5,-0.875,-1.0,-1.0,-1.0,0.0,0.287,0.287,0.287,0.3,0.3,0.3
55543,2012,3,KC,0.43799999999999994,0.5,NO,0.813,1.0,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,loss,0.0,-8.0,-8.0,-8.0,13.0,-17.0,-17.0,-17.0,-7.875,2.5,2.5,2.5,1.1875,3.0,3.0,3.0,1.75,-2.0,-2.0,-2.0,-0.1875,-3.0,-3.0,-3.0,-0.125,0.36,0.36,0.36,0.522,0.522,0.522
55541,2012,3,NYJ,0.5,0.25,MIA,0.375,0.5,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,0.2,1.0,1.0,1.0,1.0,1.5,1.5,1.5,0.875,2.0,2.0,2.0,1.5625,1.0,1.0,1.0,2.125,-1.5,-1.5,-1.5,-0.375,1.0,1.0,1.0,-0.1875,0.365,0.365,0.365,0.523,0.523,0.523
55538,2012,3,BUF,0.375,0.125,CLE,0.25,0.375,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,loss,-1.0,-4.0,-4.0,-4.0,-5.5625,-1.0,-1.0,-1.0,-3.875,2.5,2.5,2.5,1.1875,2.0,2.0,2.0,1.875,0.5,0.5,0.5,0.0625,0.0,0.0,0.0,0.0625,0.31,0.31,0.31,0.542,0.542,0.542
55540,2012,3,JAC,0.313,0.125,IND,0.125,0.25,1,0-2-0,0.0,0.0,1-1-0,0.5,1.0,loss,-0.2,-8.5,-8.5,-8.5,-11.6875,-11.5,-11.5,-11.5,-5.375,2.5,2.5,2.5,1.8125,1.0,1.0,1.0,1.4375,-1.5,-1.5,-1.5,-0.75,-0.5,-0.5,-0.5,0.3125,0.319,0.319,0.319,0.25,0.25,0.25
55546,2012,3,PHI,0.5,0.625,ARI,0.5,0.75,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,win,1.0,3.0,3.0,3.0,-2.25,1.0,1.0,1.0,4.25,2.0,2.0,2.0,2.0,4.5,4.5,4.5,2.375,-0.5,-0.5,-0.5,-0.8125,-1.5,-1.5,-1.5,-0.875,0.293,0.293,0.293,0.444,0.444,0.444
55547,2012,3,ATL,0.625,0.5,SD,0.5,0.625,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,loss,0.0,18.0,18.0,18.0,1.8125,11.0,11.0,11.0,3.25,0.5,0.5,0.5,1.75,0.0,0.0,0.0,1.3125,0.5,0.5,0.5,-0.4375,3.5,3.5,3.5,0.5,0.486,0.486,0.486,0.44299999999999995,0.44299999999999995,0.44299999999999995
55548,2012,3,HOU,0.625,0.625,DEN,0.5,0.375,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,loss,1.0,3.0,3.0,3.0,-5.0625,20.0,20.0,20.0,6.4375,2.5,2.5,2.5,1.875,0.0,0.0,0.0,1.25,-2.0,-2.0,-2.0,-0.75,2.5,2.5,2.5,0.4375,0.445,0.445,0.445,0.442,0.442,0.442
55549,2012,3,PIT,0.75,0.625,OAK,0.5,0.375,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,win,-1.0,-15.0,-15.0,-15.0,-4.625,2.5,2.5,2.5,6.125,1.0,1.0,1.0,1.875,0.5,0.5,0.5,1.8125,-1.0,-1.0,-1.0,-0.25,0.5,0.5,0.5,-0.875,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.556,0.556,0.556
55550,2012,3,NE,0.813,0.75,BAL,0.75,1.0,0,1-1-0,0.5,1.0,1-1-0,0.5,1.0,win,-0.33399999999999996,15.0,15.0,15.0,7.0,9.5,9.5,9.5,10.6875,1.0,1.0,1.0,1.5,0.5,0.5,0.5,1.0625,2.0,2.0,2.0,0.125,1.5,1.5,1.5,1.0625,0.309,0.309,0.309,0.41600000000000004,0.41600000000000004,0.41600000000000004
55551,2012,3,GB,0.938,0.875,SEA,0.43799999999999994,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.0,8.0,8.0,8.0,0.375,2.5,2.5,2.5,12.5625,1.0,1.0,1.0,1.4375,1.5,1.5,1.5,0.875,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.5,0.335,0.335,0.335,0.374,0.374,0.374
55552,2012,4,CLE,0.25,0.125,BAL,0.75,1.0,1,0-3-0,0.0,0.0,2-1-0,0.667,1.0,win,1.0,10.333,10.333,10.333,7.0,-6.0,-6.0,-6.0,-5.5625,1.0,1.0,1.0,1.5,2.333,2.333,2.333,1.1875,1.0,1.0,1.0,0.125,0.0,0.0,0.0,0.0625,0.373,0.373,0.373,0.298,0.298,0.298
55554,2012,4,NE,0.813,0.75,BUF,0.375,0.625,1,1-2-0,0.33299999999999996,0.5,2-1-0,0.667,1.0,loss,-0.6000000000000001,2.667,2.667,2.667,-3.875,6.0,6.0,6.0,10.6875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.875,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.0625,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,0.457,0.457,0.457,0.433,0.433,0.433
55556,2012,4,TEN,0.563,0.5,HOU,0.625,0.625,1,1-2-0,0.33299999999999996,0.0,3-0-0,1.0,1.0,win,0.2,15.333,15.333,15.333,6.4375,-15.333,-15.333,-15.333,0.5,0.667,0.667,0.667,1.25,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.4375,-1.0,-1.0,-1.0,0.125,0.461,0.461,0.461,0.295,0.295,0.295
55558,2012,4,SD,0.5,0.375,KC,0.43799999999999994,0.375,1,2-1-0,0.667,1.0,1-2-0,0.33299999999999996,0.0,loss,-0.2,-10.333,-10.333,-10.333,-7.875,4.0,4.0,4.0,1.8125,3.0,3.0,3.0,1.75,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.75,-2.667,-2.667,-2.667,-0.125,-0.667,-0.667,-0.667,-0.4375,0.478,0.478,0.478,0.47600000000000003,0.47600000000000003,0.47600000000000003
55555,2012,4,MIN,0.188,0.25,DET,0.625,0.625,1,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,1.0,loss,0.2,-2.333,-2.333,-2.333,5.4375,3.667,3.667,3.667,-6.8125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,-0.667,-0.667,-0.667,0.6875,0.0,0.0,0.0,-0.1875,0.365,0.365,0.365,0.389,0.389,0.389
55553,2012,4,CAR,0.375,0.375,ATL,0.625,0.75,1,1-2-0,0.33299999999999996,0.0,3-0-0,1.0,1.0,win,0.6000000000000001,15.333,15.333,15.333,3.25,-9.0,-9.0,-9.0,-1.4375,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.3125,2.667,2.667,2.667,1.4375,3.333,3.333,3.333,0.5,-2.0,-2.0,-2.0,0.0625,0.5,0.5,0.5,0.381,0.381,0.381
55560,2012,4,SEA,0.43799999999999994,0.375,STL,0.125,0.125,1,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,1.0,win,-0.6000000000000001,-6.0,-6.0,-6.0,-13.375,6.0,6.0,6.0,0.375,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.4375,0.667,0.667,0.667,1.4375,0.0,0.0,0.0,-0.3125,0.667,0.667,0.667,0.5,0.382,0.382,0.382,0.284,0.284,0.284
55559,2012,4,SF,0.813,0.75,NYJ,0.5,0.75,0,2-1-0,0.667,0.5,2-1-0,0.667,1.0,loss,0.0,2.0,2.0,2.0,0.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,9.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.625,0.667,0.667,0.667,-0.1875,0.0,0.0,0.0,1.75,0.467,0.467,0.467,0.32899999999999996,0.32899999999999996,0.32899999999999996
55562,2012,4,MIA,0.375,0.25,ARI,0.5,0.75,0,1-2-0,0.33299999999999996,0.0,3-0-0,1.0,1.0,win,0.0,9.0,9.0,9.0,-2.25,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,1.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.0,2.0,2.0,2.0,1.5625,0.667,0.667,0.667,-0.8125,-1.0,-1.0,-1.0,-0.375,0.32899999999999996,0.32899999999999996,0.32899999999999996,0.418,0.418,0.418
55563,2012,4,OAK,0.5,0.625,DEN,0.5,0.375,1,1-2-0,0.33299999999999996,0.0,1-2-0,0.33299999999999996,0.5,win,-0.2,0.0,0.0,0.0,-5.0625,-9.0,-9.0,-9.0,-4.625,2.0,2.0,2.0,1.875,1.0,1.0,1.0,1.875,-1.0,-1.0,-1.0,-0.75,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.25,0.414,0.414,0.414,0.33299999999999996,0.33299999999999996,0.33299999999999996
55557,2012,4,CIN,0.563,0.625,JAC,0.313,0.5,0,2-1-0,0.667,0.5,1-2-0,0.33299999999999996,0.0,loss,-1.0,-6.0,-6.0,-6.0,-5.375,-5.667000000000001,-5.667000000000001,-5.667000000000001,1.3125,0.667,0.667,0.667,1.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.375,0.0,0.0,0.0,0.3125,-1.0,-1.0,-1.0,0.0,0.26899999999999996,0.26899999999999996,0.26899999999999996,0.311,0.311,0.311
55564,2012,4,NO,0.813,0.625,GB,0.938,1.0,0,0-3-0,0.0,0.0,1-2-0,0.33299999999999996,0.5,win,1.0,1.0,1.0,1.0,12.5625,-6.332999999999999,-6.332999999999999,-6.332999999999999,13.0,1.0,1.0,1.0,0.875,2.0,2.0,2.0,1.1875,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.5,-0.667,-0.667,-0.667,-0.1875,0.405,0.405,0.405,0.368,0.368,0.368
55561,2012,4,WAS,0.313,0.375,TB,0.25,0.375,0,1-2-0,0.33299999999999996,0.5,1-2-0,0.33299999999999996,1.0,loss,1.0,-2.333,-2.333,-2.333,-12.9375,-0.667,-0.667,-0.667,-4.9375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.5,0.667,0.667,0.667,2.1875,1.3330000000000002,1.3330000000000002,1.3330000000000002,-1.0,2.0,2.0,2.0,-0.875,0.252,0.252,0.252,0.275,0.275,0.275
55565,2012,4,NYG,0.563,0.625,PHI,0.5,0.375,1,2-1-0,0.667,1.0,2-1-0,0.667,1.0,win,0.2,-6.332999999999999,-6.332999999999999,-6.332999999999999,4.25,9.667,9.667,9.667,-0.375,4.0,4.0,4.0,2.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5,-2.0,-2.0,-2.0,-0.875,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.4375,0.415,0.415,0.415,0.406,0.406,0.406
