gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
56180,2014,1,MIN,0.344,0.063,STL,0.43799999999999994,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-5.5625,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0
56181,2014,1,SF,0.75,0.75,DAL,0.5,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,8.375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
56182,2014,1,CAR,0.75,0.625,TB,0.25,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,-0.2,0.0,0.0,0.0,-6.3125,0.0,0.0,0.0,7.8125,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0
56183,2014,1,IND,0.688,0.625,DEN,0.813,0.875,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-1.0,0.0,0.0,0.0,12.9375,0.0,0.0,0.0,3.4375,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
56184,2014,1,NYG,0.43799999999999994,0.375,DET,0.43799999999999994,0.5,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-1.0,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,-5.5625,0.0,0.0,0.0,2.125,0.0,0.0,0.0,2.75,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0
56185,2014,1,SD,0.563,0.5,ARI,0.625,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,0.0,0.0,0.0,0.0,3.4375,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0
56186,2014,2,PIT,0.5,0.375,BAL,0.5,0.75,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-7.0,-7.0,-7.0,-2.0,3.0,3.0,3.0,0.5625,2.0,2.0,2.0,1.8125,1.0,1.0,1.0,1.5,-2.0,-2.0,-2.0,-0.3125,-1.0,-1.0,-1.0,-0.25,0.47100000000000003,0.47100000000000003,0.47100000000000003,0.33299999999999996,0.33299999999999996,0.33299999999999996
56187,2014,2,MIA,0.5,0.5,BUF,0.375,0.5,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.2,3.0,3.0,3.0,-3.0625,13.0,13.0,13.0,-1.125,1.0,1.0,1.0,1.6875,3.0,3.0,3.0,1.625,2.0,2.0,2.0,0.1875,-1.0,-1.0,-1.0,-0.125,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.5379999999999999,0.5379999999999999,0.5379999999999999
56188,2014,2,DET,0.43799999999999994,0.375,CAR,0.75,0.875,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,6.0,6.0,6.0,7.8125,21.0,21.0,21.0,1.1875,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,2.125,3.0,3.0,3.0,0.6875,2.0,2.0,2.0,-0.75,0.4,0.4,0.4,0.667,0.667,0.667
56189,2014,2,ATL,0.25,0.125,CIN,0.688,1.0,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,7.0,7.0,7.0,7.8125,3.0,3.0,3.0,-5.625,0.0,0.0,0.0,1.875,1.0,1.0,1.0,1.75,2.0,2.0,2.0,0.0625,1.0,1.0,1.0,-0.4375,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.545,0.545,0.545
56190,2014,2,NO,0.688,0.375,CLE,0.25,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-3.0,-3.0,-3.0,-6.125,-3.0,-3.0,-3.0,6.875,0.0,0.0,0.0,1.8125,2.0,2.0,2.0,1.1875,1.0,1.0,1.0,-0.5,-1.0,-1.0,-1.0,0.0,0.182,0.182,0.182,0.615,0.615,0.615
56191,2014,2,NE,0.75,0.5,MIN,0.344,0.625,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,loss,0.0,28.0,28.0,28.0,-5.5625,-13.0,-13.0,-13.0,6.625,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.25,2.0,2.0,2.0,-0.75,1.0,1.0,1.0,0.5625,0.273,0.273,0.273,0.294,0.294,0.294
56192,2014,2,ARI,0.625,0.5,NYG,0.43799999999999994,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-21.0,-21.0,-21.0,-5.5625,1.0,1.0,1.0,3.4375,2.0,2.0,2.0,2.75,2.0,2.0,2.0,1.9375,-2.0,-2.0,-2.0,-0.9375,-1.0,-1.0,-1.0,-0.0625,0.231,0.231,0.231,0.462,0.462,0.462
56193,2014,2,DAL,0.5,0.375,TEN,0.43799999999999994,0.375,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,loss,0.0,16.0,16.0,16.0,-1.1875,-11.0,-11.0,-11.0,0.4375,0.0,0.0,0.0,1.5625,4.0,4.0,4.0,1.25,3.0,3.0,3.0,0.0,-4.0,-4.0,-4.0,0.5,0.43799999999999994,0.43799999999999994,0.43799999999999994,0.556,0.556,0.556
56194,2014,2,JAC,0.25,0.375,WAS,0.188,0.25,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-11.0,-11.0,-11.0,-9.0,-17.0,-17.0,-17.0,-12.625,2.0,2.0,2.0,2.125,1.0,1.0,1.0,1.6875,-1.0,-1.0,-1.0,-0.5625,2.0,2.0,2.0,-0.375,0.25,0.25,0.25,0.14300000000000002,0.14300000000000002,0.14300000000000002
56195,2014,2,SEA,0.813,0.75,SD,0.563,0.625,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-1.0,-1.0,-1.0,3.0,20.0,20.0,20.0,11.625,1.0,1.0,1.0,1.3125,1.0,1.0,1.0,1.1875,1.0,1.0,1.0,-0.1875,0.0,0.0,0.0,1.25,0.4,0.4,0.4,0.364,0.364,0.364
56196,2014,2,STL,0.43799999999999994,0.25,TB,0.25,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,loss,-1.0,-6.0,-6.0,-6.0,-6.3125,-28.0,-28.0,-28.0,-1.0,3.0,3.0,3.0,1.25,2.0,2.0,2.0,1.3125,-3.0,-3.0,-3.0,0.6875,-2.0,-2.0,-2.0,0.5,0.5,0.5,0.5,0.28600000000000003,0.28600000000000003,0.28600000000000003
56197,2014,2,KC,0.688,0.75,DEN,0.813,0.875,1,0-1-0,0.0,0.0,1-0-0,1.0,1.0,win,1.0,7.0,7.0,7.0,12.9375,-16.0,-16.0,-16.0,7.8125,0.0,0.0,0.0,1.625,3.0,3.0,3.0,1.125,2.0,2.0,2.0,0.0,-3.0,-3.0,-3.0,1.125,0.5,0.5,0.5,0.083,0.083,0.083
56198,2014,2,NYJ,0.5,0.25,GB,0.531,0.563,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-20.0,-20.0,-20.0,-0.6875,5.0,5.0,5.0,-6.0625,1.0,1.0,1.0,1.5625,2.0,2.0,2.0,1.8125,0.0,0.0,0.0,-0.1875,-2.0,-2.0,-2.0,-0.9375,0.5,0.5,0.5,0.41700000000000004,0.41700000000000004,0.41700000000000004
56199,2014,2,HOU,0.125,0.125,OAK,0.25,0.375,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,1.0,-5.0,-5.0,-5.0,-8.1875,11.0,11.0,11.0,-9.5,0.0,0.0,0.0,1.875,1.0,1.0,1.0,1.9375,2.0,2.0,2.0,-0.5,1.0,1.0,1.0,-1.25,0.25,0.25,0.25,0.5,0.5,0.5
56200,2014,2,CHI,0.5,0.375,SF,0.75,0.75,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,loss,1.0,11.0,11.0,11.0,8.375,-3.0,-3.0,-3.0,-2.0625,0.0,0.0,0.0,1.125,3.0,3.0,3.0,1.4375,4.0,4.0,4.0,0.75,-2.0,-2.0,-2.0,0.3125,0.583,0.583,0.583,0.41700000000000004,0.41700000000000004,0.41700000000000004
56201,2014,2,PHI,0.625,0.75,IND,0.688,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-7.0,-7.0,-7.0,3.4375,17.0,17.0,17.0,3.75,2.0,2.0,2.0,0.875,3.0,3.0,3.0,1.25,-2.0,-2.0,-2.0,0.8125,-2.0,-2.0,-2.0,0.6875,0.308,0.308,0.308,0.42100000000000004,0.42100000000000004,0.42100000000000004
56202,2014,3,TB,0.25,0.125,ATL,0.25,0.375,1,0-2-0,0.0,0.0,1-1-0,0.5,1.0,win,0.2,-5.5,-5.5,-5.5,-5.625,-4.0,-4.0,-4.0,-6.3125,2.0,2.0,2.0,1.75,2.0,2.0,2.0,1.25,-1.0,-1.0,-1.0,-0.4375,-1.5,-1.5,-1.5,0.6875,0.39799999999999996,0.39799999999999996,0.39799999999999996,0.5,0.5,0.5
56203,2014,3,SD,0.563,0.5,BUF,0.375,0.5,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,loss,0.0,11.0,11.0,11.0,-3.0625,4.0,4.0,4.0,3.0,0.5,0.5,0.5,1.6875,0.5,0.5,0.5,1.3125,2.0,2.0,2.0,0.1875,1.0,1.0,1.0,-0.1875,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.494,0.494,0.494
56204,2014,3,TEN,0.43799999999999994,0.5,CIN,0.688,1.0,0,1-1-0,0.5,1.0,2-0-0,1.0,1.0,win,0.0,10.5,10.5,10.5,7.8125,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,1.875,1.0,1.0,1.0,1.5625,2.5,2.5,2.5,0.0625,1.0,1.0,1.0,0.0,0.35700000000000004,0.35700000000000004,0.35700000000000004,0.319,0.319,0.319
56205,2014,3,BAL,0.5,0.25,CLE,0.25,0.375,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,-0.6000000000000001,-0.5,-0.5,-0.5,-6.125,6.5,6.5,6.5,-2.0,0.0,0.0,0.0,1.8125,1.0,1.0,1.0,1.8125,1.5,1.5,1.5,-0.5,0.5,0.5,0.5,-0.3125,0.31,0.31,0.31,0.444,0.444,0.444
56206,2014,3,GB,0.531,0.5,DET,0.43799999999999994,0.5,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,-0.6000000000000001,2.0,2.0,2.0,1.1875,-6.5,-6.5,-6.5,-0.6875,1.5,1.5,1.5,2.125,1.0,1.0,1.0,1.5625,-0.5,-0.5,-0.5,-0.75,0.0,0.0,0.0,-0.1875,0.534,0.534,0.534,0.5,0.5,0.5
56207,2014,3,IND,0.688,0.625,JAC,0.25,0.125,1,0-2-0,0.0,0.0,0-2-0,0.0,0.0,loss,-0.6000000000000001,-24.0,-24.0,-24.0,-12.625,-5.0,-5.0,-5.0,3.4375,1.0,1.0,1.0,1.6875,2.0,2.0,2.0,0.875,0.5,0.5,0.5,-0.375,-1.5,-1.5,-1.5,0.8125,0.187,0.187,0.187,0.321,0.321,0.321
56208,2014,3,OAK,0.25,0.125,NE,0.75,1.0,0,0-2-0,0.0,0.0,1-1-0,0.5,0.0,win,0.0,5.0,5.0,5.0,6.625,-10.5,-10.5,-10.5,-8.1875,1.0,1.0,1.0,1.25,2.0,2.0,2.0,1.875,2.5,2.5,2.5,0.5625,-1.0,-1.0,-1.0,-0.5,0.326,0.326,0.326,0.23600000000000002,0.23600000000000002,0.23600000000000002
56209,2014,3,MIN,0.344,0.063,NO,0.688,1.0,0,1-1-0,0.5,1.0,0-2-0,0.0,0.0,win,0.0,-2.5,-2.5,-2.5,6.875,2.5,2.5,2.5,-5.5625,2.0,2.0,2.0,1.1875,2.0,2.0,2.0,2.0,-1.5,-1.5,-1.5,0.0,-1.0,-1.0,-1.0,-0.75,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.319,0.319,0.319
56210,2014,3,HOU,0.125,0.125,NYG,0.43799999999999994,0.5,0,2-0-0,1.0,1.0,0-2-0,0.0,0.0,win,0.0,-16.0,-16.0,-16.0,-5.5625,13.5,13.5,13.5,-9.5,3.0,3.0,3.0,2.75,0.5,0.5,0.5,1.9375,-3.0,-3.0,-3.0,-0.9375,2.5,2.5,2.5,-1.25,0.365,0.365,0.365,0.55,0.55,0.55
56211,2014,3,WAS,0.188,0.125,PHI,0.625,0.5,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,win,-0.2,10.0,10.0,10.0,3.75,10.0,10.0,10.0,-9.0,2.0,2.0,2.0,1.25,1.0,1.0,1.0,2.125,-0.5,-0.5,-0.5,0.6875,0.0,0.0,0.0,-0.5625,0.419,0.419,0.419,0.34,0.34,0.34
56212,2014,3,DAL,0.5,0.375,STL,0.43799999999999994,0.625,0,1-1-0,0.5,1.0,1-1-0,0.5,0.0,loss,-1.0,-13.0,-13.0,-13.0,-1.0,2.5,2.5,2.5,0.4375,1.5,1.5,1.5,1.3125,2.5,2.5,2.5,1.25,-1.0,-1.0,-1.0,0.5,-1.5,-1.5,-1.5,0.5,0.37,0.37,0.37,0.5589999999999999,0.5589999999999999,0.5589999999999999
56213,2014,3,SF,0.75,0.75,ARI,0.625,0.75,1,1-1-0,0.5,1.0,2-0-0,1.0,1.0,win,-1.0,6.0,6.0,6.0,3.4375,1.5,1.5,1.5,8.375,1.0,1.0,1.0,1.9375,2.0,2.0,2.0,1.125,1.5,1.5,1.5,-0.0625,0.0,0.0,0.0,0.75,0.423,0.423,0.423,0.56,0.56,0.56
56214,2014,3,KC,0.688,0.75,MIA,0.5,0.5,0,0-2-0,0.0,0.0,1-1-0,0.5,1.0,loss,0.0,-3.0,-3.0,-3.0,-1.125,-11.5,-11.5,-11.5,7.8125,2.5,2.5,2.5,1.625,1.5,1.5,1.5,1.125,-1.5,-1.5,-1.5,-0.125,-1.5,-1.5,-1.5,1.125,0.425,0.425,0.425,0.385,0.385,0.385
56215,2014,3,DEN,0.813,0.75,SEA,0.813,0.875,0,2-0-0,1.0,0.0,1-1-0,0.5,1.0,win,1.0,5.5,5.5,5.5,11.625,7.0,7.0,7.0,12.9375,1.0,1.0,1.0,1.1875,0.0,0.0,0.0,1.625,-0.5,-0.5,-0.5,1.25,1.0,1.0,1.0,0.0,0.369,0.369,0.369,0.43799999999999994,0.43799999999999994,0.43799999999999994
56216,2014,3,PIT,0.5,0.375,CAR,0.75,0.875,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,loss,0.0,11.5,11.5,11.5,7.8125,-8.5,-8.5,-8.5,0.5625,0.0,0.0,0.0,1.1875,2.0,2.0,2.0,1.5,3.0,3.0,3.0,0.6875,-2.0,-2.0,-2.0,-0.25,0.325,0.325,0.325,0.41600000000000004,0.41600000000000004,0.41600000000000004
56217,2014,3,CHI,0.5,0.375,NYJ,0.5,0.75,0,1-1-0,0.5,1.0,1-1-0,0.5,1.0,loss,0.0,-1.0,-1.0,-1.0,-6.0625,2.5,2.5,2.5,-2.0625,1.5,1.5,1.5,1.8125,1.5,1.5,1.5,1.4375,-1.0,-1.0,-1.0,-0.9375,1.0,1.0,1.0,0.3125,0.444,0.444,0.444,0.375,0.375,0.375
56218,2014,4,NYG,0.43799999999999994,0.375,WAS,0.188,0.25,1,1-2-0,0.33299999999999996,0.0,1-2-0,0.33299999999999996,1.0,loss,-0.6000000000000001,5.667000000000001,5.667000000000001,5.667000000000001,-9.0,-6.332999999999999,-6.332999999999999,-6.332999999999999,-5.5625,1.0,1.0,1.0,2.125,2.333,2.333,2.333,2.75,0.0,0.0,0.0,-0.5625,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.9375,0.40399999999999997,0.40399999999999997,0.40399999999999997,0.355,0.355,0.355
56219,2014,4,CAR,0.75,0.625,BAL,0.5,0.75,0,2-1-0,0.667,1.0,2-1-0,0.667,0.5,win,0.0,5.0,5.0,5.0,-2.0,1.6669999999999998,1.6669999999999998,1.6669999999999998,7.8125,1.0,1.0,1.0,1.8125,0.667,0.667,0.667,1.1875,0.0,0.0,0.0,-0.3125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.6875,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.32799999999999996,0.32799999999999996,0.32799999999999996
56220,2014,4,GB,0.531,0.5,CHI,0.5,0.625,1,1-2-0,0.33299999999999996,0.0,2-1-0,0.667,0.0,loss,-0.6000000000000001,4.333,4.333,4.333,-2.0625,-8.333,-8.333,-8.333,-0.6875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.4375,1.0,1.0,1.0,1.5625,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.3125,0.667,0.667,0.667,-0.1875,0.406,0.406,0.406,0.467,0.467,0.467
56221,2014,4,BUF,0.375,0.25,HOU,0.125,0.125,0,2-1-0,0.667,1.0,2-1-0,0.667,1.0,win,1.0,4.667,4.667,4.667,-9.5,3.333,3.333,3.333,-3.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.9375,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.6875,1.0,1.0,1.0,-1.25,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.1875,0.42200000000000004,0.42200000000000004,0.42200000000000004,0.365,0.365,0.365
56222,2014,4,TEN,0.43799999999999994,0.5,IND,0.688,0.75,1,1-2-0,0.33299999999999996,0.5,1-2-0,0.33299999999999996,0.0,win,1.0,5.667000000000001,5.667000000000001,5.667000000000001,3.4375,-8.667,-8.667,-8.667,-1.1875,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5625,0.0,0.0,0.0,0.8125,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.40399999999999997,0.40399999999999997,0.40399999999999997,0.268,0.268,0.268
56227,2014,4,ATL,0.25,0.125,MIN,0.344,0.625,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.0,win,0.0,-2.0,-2.0,-2.0,-5.5625,10.333,10.333,10.333,-5.625,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.0,2.667,2.667,2.667,1.75,-0.667,-0.667,-0.667,-0.75,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.4375,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.507,0.507,0.507
56223,2014,4,DET,0.43799999999999994,0.375,NYJ,0.5,0.75,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.5,loss,0.0,-3.333,-3.333,-3.333,-6.0625,5.332999999999999,5.332999999999999,5.332999999999999,1.1875,2.0,2.0,2.0,1.8125,2.0,2.0,2.0,2.125,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.9375,-1.0,-1.0,-1.0,-0.75,0.429,0.429,0.429,0.5589999999999999,0.5589999999999999,0.5589999999999999
56224,2014,4,MIA,0.5,0.5,OAK,0.25,0.375,0,1-2-0,0.33299999999999996,0.0,0-3-0,0.0,0.0,loss,-1.0,-9.333,-9.333,-9.333,-8.1875,-8.333,-8.333,-8.333,-1.125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.625,-1.0,-1.0,-1.0,-0.5,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.125,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.373,0.373,0.373
56225,2014,4,TB,0.25,0.125,PIT,0.5,0.625,0,0-3-0,0.0,0.0,2-1-0,0.667,1.0,loss,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.5625,-16.667,-16.667,-16.667,-6.3125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5,3.0,3.0,3.0,1.25,-0.667,-0.667,-0.667,-0.25,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,0.6875,0.369,0.369,0.369,0.41,0.41,0.41
56226,2014,4,JAC,0.25,0.375,SD,0.563,0.625,0,0-3-0,0.0,0.0,2-1-0,0.667,1.0,win,1.0,6.667000000000001,6.667000000000001,6.667000000000001,3.0,-25.0,-25.0,-25.0,-12.625,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.3125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.6875,0.667,0.667,0.667,-0.1875,-0.667,-0.667,-0.667,-0.375,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.258,0.258,0.258
56228,2014,4,PHI,0.625,0.75,SF,0.75,0.75,0,3-0-0,1.0,1.0,1-2-0,0.33299999999999996,0.0,win,0.0,-2.0,-2.0,-2.0,8.375,7.667000000000001,7.667000000000001,7.667000000000001,3.75,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.25,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.75,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,0.6875,0.528,0.528,0.528,0.401,0.401,0.401
56229,2014,4,NO,0.688,0.375,DAL,0.5,0.625,0,1-2-0,0.33299999999999996,0.0,2-1-0,0.667,0.0,win,-1.0,2.667,2.667,2.667,0.4375,2.0,2.0,2.0,6.875,2.333,2.333,2.333,1.25,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.1875,-0.667,-0.667,-0.667,0.5,-1.0,-1.0,-1.0,0.0,0.54,0.54,0.54,0.615,0.615,0.615
