gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
54870,2010,1,ATL,0.563,0.375,PIT,0.563,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,2.375,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
54873,2010,1,GB,0.688,0.625,PHI,0.688,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,-1.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,10.25,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
54875,2010,1,SF,0.5,0.25,SEA,0.313,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-0.33399999999999996,0.0,0.0,0.0,-6.875,0.0,0.0,0.0,3.0625,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0
54876,2010,1,DAL,0.688,0.625,WAS,0.25,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-1.0,0.0,0.0,0.0,-4.375,0.0,0.0,0.0,6.9375,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,-0.6875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
54877,2010,1,BAL,0.563,0.375,NYJ,0.563,0.5,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0
54878,2010,1,SD,0.813,0.875,KC,0.25,0.125,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-1.0,0.0,0.0,0.0,-8.125,0.0,0.0,0.0,8.375,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0
54892,2010,2,HOU,0.563,0.625,WAS,0.25,0.375,0,1-0-0,1.0,0.0,1-0-0,1.0,1.0,loss,0.0,6.0,6.0,6.0,-4.375,10.0,10.0,10.0,3.4375,0.0,0.0,0.0,1.75,1.0,1.0,1.0,1.75,1.0,1.0,1.0,-0.6875,0.0,0.0,0.0,-0.0625,0.231,0.231,0.231,0.545,0.545,0.545
54885,2010,2,BUF,0.375,0.375,GB,0.688,0.75,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,win,0.0,7.0,7.0,7.0,10.25,-5.0,-5.0,-5.0,-4.25,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.875,-1.0,-1.0,-1.0,1.5,0.0,0.0,0.0,0.1875,0.429,0.429,0.429,0.214,0.214,0.214
54886,2010,2,MIA,0.43799999999999994,0.375,MIN,0.75,1.0,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,loss,0.0,-5.0,-5.0,-5.0,9.875,5.0,5.0,5.0,-1.875,1.0,1.0,1.0,1.125,0.0,0.0,0.0,1.8125,-1.0,-1.0,-1.0,0.375,0.0,0.0,0.0,-0.5,0.385,0.385,0.385,0.444,0.444,0.444
54882,2010,2,KC,0.25,0.375,CLE,0.313,0.375,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,1.0,-3.0,-3.0,-3.0,-8.125,7.0,7.0,7.0,-8.125,3.0,3.0,3.0,1.9375,0.0,0.0,0.0,1.6875,-1.0,-1.0,-1.0,-0.75,1.0,1.0,1.0,0.0625,0.385,0.385,0.385,0.091,0.091,0.091
54887,2010,2,PIT,0.563,0.375,TEN,0.5,0.625,0,1-0-0,1.0,0.0,1-0-0,1.0,1.0,loss,-1.0,25.0,25.0,25.0,-3.0,6.0,6.0,6.0,2.75,1.0,1.0,1.0,1.9375,1.0,1.0,1.0,1.625,1.0,1.0,1.0,-0.25,0.0,0.0,0.0,-0.25,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.28600000000000003,0.28600000000000003,0.28600000000000003
54883,2010,2,CHI,0.43799999999999994,0.25,DAL,0.688,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-6.0,-6.0,-6.0,6.9375,5.0,5.0,5.0,-3.0,1.0,1.0,1.0,1.1875,4.0,4.0,4.0,2.125,-1.0,-1.0,-1.0,0.125,-1.0,-1.0,-1.0,-0.375,0.385,0.385,0.385,0.429,0.429,0.429
54884,2010,2,PHI,0.688,0.625,DET,0.125,0.25,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,loss,0.0,-5.0,-5.0,-5.0,-14.5,-7.0,-7.0,-7.0,5.75,3.0,3.0,3.0,2.5625,1.0,1.0,1.0,1.4375,1.0,1.0,1.0,-1.125,1.0,1.0,1.0,0.9375,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.385,0.385,0.385
54879,2010,2,ARI,0.625,0.75,ATL,0.563,0.75,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,win,0.0,-6.0,-6.0,-6.0,2.375,4.0,4.0,4.0,3.125,1.0,1.0,1.0,1.5625,4.0,4.0,4.0,2.25,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,-0.4375,0.375,0.375,0.375,0.385,0.385,0.385
54880,2010,2,TB,0.188,0.25,CAR,0.5,0.625,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.33399999999999996,-13.0,-13.0,-13.0,0.4375,3.0,3.0,3.0,-9.75,5.0,5.0,5.0,1.9375,2.0,2.0,2.0,2.125,-1.0,-1.0,-1.0,0.375,1.0,1.0,1.0,-0.3125,0.47100000000000003,0.47100000000000003,0.47100000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
54888,2010,2,SEA,0.313,0.125,DEN,0.5,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-7.0,-7.0,-7.0,0.125,25.0,25.0,25.0,-6.875,2.0,2.0,2.0,1.4375,1.0,1.0,1.0,1.9375,-2.0,-2.0,-2.0,0.4375,1.0,1.0,1.0,-0.5,0.3,0.3,0.3,0.455,0.455,0.455
54889,2010,2,STL,0.063,0.125,OAK,0.313,0.25,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-25.0,-25.0,-25.0,-11.375,-4.0,-4.0,-4.0,-16.3125,2.0,2.0,2.0,2.0625,4.0,4.0,4.0,2.0625,-1.0,-1.0,-1.0,-0.8125,0.0,0.0,0.0,-0.8125,0.214,0.214,0.214,0.4,0.4,0.4
54890,2010,2,NE,0.625,0.25,NYJ,0.563,0.5,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-1.0,-1.0,-1.0,7.0,14.0,14.0,14.0,8.875,1.0,1.0,1.0,1.875,0.0,0.0,0.0,1.375,2.0,2.0,2.0,0.0625,2.0,2.0,2.0,0.375,0.091,0.091,0.091,0.6920000000000001,0.6920000000000001,0.6920000000000001
54881,2010,2,BAL,0.563,0.375,CIN,0.625,0.75,1,1-0-0,1.0,1.0,0-1-0,0.0,0.0,win,0.33399999999999996,-14.0,-14.0,-14.0,0.875,1.0,1.0,1.0,8.125,2.0,2.0,2.0,1.5625,3.0,3.0,3.0,1.375,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.625,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.579,0.579,0.579
54891,2010,2,JAC,0.43799999999999994,0.25,SD,0.813,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-7.0,-7.0,-7.0,8.375,7.0,7.0,7.0,-5.625,1.0,1.0,1.0,1.0625,0.0,0.0,0.0,1.4375,-1.0,-1.0,-1.0,0.5625,2.0,2.0,2.0,0.125,0.267,0.267,0.267,0.3,0.3,0.3
54893,2010,2,NYG,0.5,0.5,IND,0.875,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-10.0,-10.0,-10.0,6.8125,13.0,13.0,13.0,-1.5625,1.0,1.0,1.0,1.5,4.0,4.0,4.0,1.9375,0.0,0.0,0.0,0.125,1.0,1.0,1.0,-0.4375,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.35700000000000004,0.35700000000000004,0.35700000000000004
54894,2010,2,NO,0.813,0.875,SF,0.5,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-25.0,-25.0,-25.0,3.0625,5.0,5.0,5.0,10.5625,2.0,2.0,2.0,1.5,0.0,0.0,0.0,1.75,-1.0,-1.0,-1.0,0.5625,1.0,1.0,1.0,0.6875,0.067,0.067,0.067,0.273,0.273,0.273
54902,2010,3,TEN,0.5,0.375,NYG,0.5,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,0.0,-5.5,-5.5,-5.5,-1.5625,8.5,8.5,8.5,-3.0,3.5,3.5,3.5,1.9375,4.0,4.0,4.0,1.9375,-0.5,-0.5,-0.5,-0.4375,-2.5,-2.5,-2.5,-0.25,0.345,0.345,0.345,0.409,0.409,0.409
54896,2010,3,CIN,0.625,0.5,CAR,0.5,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,loss,0.0,-13.0,-13.0,-13.0,0.4375,-4.5,-4.5,-4.5,0.875,4.0,4.0,4.0,1.9375,1.0,1.0,1.0,1.5625,-2.0,-2.0,-2.0,0.375,1.0,1.0,1.0,0.0,0.392,0.392,0.392,0.35,0.35,0.35
54903,2010,3,PIT,0.563,0.375,TB,0.188,0.125,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,loss,0.0,8.0,8.0,8.0,-9.75,7.0,7.0,7.0,2.75,1.0,1.0,1.0,2.125,1.0,1.0,1.0,1.625,2.0,2.0,2.0,-0.3125,3.0,3.0,3.0,-0.25,0.42,0.42,0.42,0.209,0.209,0.209
54900,2010,3,BUF,0.375,0.375,NE,0.625,1.0,1,0-2-0,0.0,0.0,1-1-0,0.5,1.0,win,1.0,0.0,0.0,0.0,8.875,-16.0,-16.0,-16.0,-4.25,1.5,1.5,1.5,1.375,1.0,1.0,1.0,1.875,-0.5,-0.5,-0.5,0.375,-1.0,-1.0,-1.0,0.1875,0.574,0.574,0.574,0.27399999999999997,0.27399999999999997,0.27399999999999997
54895,2010,3,CLE,0.313,0.25,BAL,0.563,0.75,1,0-2-0,0.0,0.0,1-1-0,0.5,0.0,win,1.0,-2.0,-2.0,-2.0,8.125,-2.5,-2.5,-2.5,-8.125,3.5,3.5,3.5,1.375,2.5,2.5,2.5,1.9375,-3.0,-3.0,-3.0,0.625,-0.5,-0.5,-0.5,-0.75,0.423,0.423,0.423,0.34700000000000003,0.34700000000000003,0.34700000000000003
54899,2010,3,DET,0.125,0.0,MIN,0.75,1.0,1,0-2-0,0.0,0.0,0-2-0,0.0,0.0,win,0.33399999999999996,-4.5,-4.5,-4.5,9.875,-4.0,-4.0,-4.0,-14.5,2.5,2.5,2.5,1.125,2.5,2.5,2.5,2.5625,-1.5,-1.5,-1.5,0.375,-0.5,-0.5,-0.5,-1.125,0.371,0.371,0.371,0.34299999999999997,0.34299999999999997,0.34299999999999997
54901,2010,3,ATL,0.563,0.375,NO,0.813,0.75,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,loss,1.0,4.0,4.0,4.0,10.5625,14.0,14.0,14.0,2.375,0.0,0.0,0.0,1.75,1.0,1.0,1.0,1.5625,2.5,2.5,2.5,0.6875,1.0,1.0,1.0,0.1875,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.5,0.5,0.5
54905,2010,3,WAS,0.25,0.125,STL,0.063,0.0,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,win,-1.0,-3.0,-3.0,-3.0,-16.3125,1.5,1.5,1.5,-4.375,2.5,2.5,2.5,2.0625,0.0,0.0,0.0,1.75,0.5,0.5,0.5,-0.8125,1.0,1.0,1.0,-0.6875,0.36700000000000005,0.36700000000000005,0.36700000000000005,0.21600000000000003,0.21600000000000003,0.21600000000000003
54897,2010,3,DAL,0.688,0.625,HOU,0.563,0.5,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,loss,0.0,6.5,6.5,6.5,3.4375,-6.5,-6.5,-6.5,6.9375,1.0,1.0,1.0,1.75,2.0,2.0,2.0,1.1875,-0.5,-0.5,-0.5,-0.0625,-2.0,-2.0,-2.0,0.125,0.48700000000000004,0.48700000000000004,0.48700000000000004,0.423,0.423,0.423
54898,2010,3,SF,0.5,0.25,KC,0.25,0.125,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,win,0.0,4.5,4.5,4.5,-8.125,-14.0,-14.0,-14.0,3.0625,1.0,1.0,1.0,1.6875,3.0,3.0,3.0,1.5,0.5,0.5,0.5,0.0625,-2.5,-2.5,-2.5,0.5625,0.212,0.212,0.212,0.311,0.311,0.311
54904,2010,3,PHI,0.688,0.625,JAC,0.43799999999999994,0.625,0,1-1-0,0.5,1.0,1-1-0,0.5,1.0,loss,0.0,-9.0,-9.0,-9.0,-5.625,-2.0,-2.0,-2.0,5.75,3.0,3.0,3.0,1.4375,0.5,0.5,0.5,1.4375,-0.5,-0.5,-0.5,0.125,1.5,1.5,1.5,0.9375,0.4,0.4,0.4,0.40700000000000003,0.40700000000000003,0.40700000000000003
54907,2010,3,IND,0.875,0.875,DEN,0.5,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,-1.0,5.0,5.0,5.0,0.125,7.0,7.0,7.0,6.8125,1.0,1.0,1.0,1.4375,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.125,0.5,0.5,0.5,0.349,0.349,0.349
54906,2010,3,OAK,0.313,0.375,ARI,0.625,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,win,0.0,-15.0,-15.0,-15.0,3.125,-11.5,-11.5,-11.5,-11.375,3.5,3.5,3.5,2.25,2.0,2.0,2.0,2.0625,-1.0,-1.0,-1.0,-0.4375,-1.0,-1.0,-1.0,-0.8125,0.193,0.193,0.193,0.313,0.313,0.313
54908,2010,3,SD,0.813,0.875,SEA,0.313,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.0,4.0,4.0,4.0,-6.875,9.0,9.0,9.0,8.375,2.5,2.5,2.5,1.9375,2.0,2.0,2.0,1.0625,-1.5,-1.5,-1.5,-0.5,1.0,1.0,1.0,0.5625,0.545,0.545,0.545,0.384,0.384,0.384
54909,2010,3,NYJ,0.563,0.625,MIA,0.43799999999999994,0.5,1,1-1-0,0.5,0.0,2-0-0,1.0,0.0,loss,1.0,4.5,4.5,4.5,-1.875,6.5,6.5,6.5,7.0,1.0,1.0,1.0,1.8125,0.5,0.5,0.5,1.875,1.0,1.0,1.0,-0.5,2.5,2.5,2.5,0.0625,0.45,0.45,0.45,0.27699999999999997,0.27699999999999997,0.27699999999999997
54910,2010,3,GB,0.688,0.625,CHI,0.43799999999999994,0.625,1,2-0-0,1.0,1.0,2-0-0,1.0,1.0,win,-1.0,6.0,6.0,6.0,-3.0,17.0,17.0,17.0,10.25,2.0,2.0,2.0,2.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.375,0.5,0.5,0.5,1.5,0.26,0.26,0.26,0.506,0.506,0.506
54912,2010,4,NYJ,0.563,0.625,BUF,0.375,0.375,1,2-1-0,0.667,1.0,0-3-0,0.0,0.0,loss,-0.33399999999999996,-13.333,-13.333,-13.333,-4.25,7.0,7.0,7.0,7.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.875,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.875,-1.0,-1.0,-1.0,0.1875,2.0,2.0,2.0,0.0625,0.349,0.349,0.349,0.366,0.366,0.366
54913,2010,4,CIN,0.625,0.5,CLE,0.313,0.375,1,2-1-0,0.667,0.5,0-3-0,0.0,0.0,win,-1.0,-4.0,-4.0,-4.0,-8.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.9375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5625,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.75,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.0,0.35200000000000004,0.35200000000000004,0.35200000000000004,0.331,0.331,0.331
54916,2010,4,BAL,0.563,0.375,PIT,0.563,0.75,1,2-1-0,0.667,0.5,3-0-0,1.0,1.0,loss,0.5,13.0,13.0,13.0,2.75,1.0,1.0,1.0,8.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,2.333,2.333,2.333,1.375,2.0,2.0,2.0,-0.25,-2.0,-2.0,-2.0,0.625,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.449,0.449,0.449
54918,2010,4,DEN,0.5,0.5,TEN,0.5,0.625,0,1-2-0,0.33299999999999996,0.0,2-1-0,0.667,0.5,loss,0.0,12.0,12.0,12.0,-3.0,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,0.125,2.667,2.667,2.667,1.9375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.4375,-0.667,-0.667,-0.667,-0.25,0.0,0.0,0.0,0.4375,0.42700000000000005,0.42700000000000005,0.42700000000000005,0.444,0.444,0.444
54914,2010,4,DET,0.125,0.0,GB,0.688,0.75,1,0-3-0,0.0,0.0,2-1-0,0.667,1.0,win,0.33399999999999996,10.333,10.333,10.333,10.25,-7.332999999999999,-7.332999999999999,-7.332999999999999,-14.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0,2.667,2.667,2.667,2.5625,0.0,0.0,0.0,1.5,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-1.125,0.47100000000000003,0.47100000000000003,0.47100000000000003,0.312,0.312,0.312
54911,2010,4,SF,0.5,0.25,ATL,0.563,0.75,0,0-3-0,0.0,0.0,2-1-0,0.667,1.0,win,1.0,10.333,10.333,10.333,2.375,-16.333,-16.333,-16.333,3.0625,1.0,1.0,1.0,1.5625,2.333,2.333,2.333,1.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.1875,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,0.5625,0.5,0.5,0.5,0.28600000000000003,0.28600000000000003,0.28600000000000003
54915,2010,4,CAR,0.5,0.375,NO,0.813,0.75,1,0-3-0,0.0,0.0,2-1-0,0.667,0.5,win,0.33399999999999996,1.6669999999999998,1.6669999999999998,1.6669999999999998,10.5625,-13.0,-13.0,-13.0,0.4375,1.0,1.0,1.0,1.75,4.0,4.0,4.0,1.9375,1.0,1.0,1.0,0.6875,-2.0,-2.0,-2.0,0.375,0.41600000000000004,0.41600000000000004,0.41600000000000004,0.322,0.322,0.322
54917,2010,4,SEA,0.313,0.125,STL,0.063,0.0,1,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.5,win,-1.0,2.667,2.667,2.667,-16.3125,5.0,5.0,5.0,-6.875,2.333,2.333,2.333,2.0625,2.333,2.333,2.333,1.9375,0.33299999999999996,0.33299999999999996,0.33299999999999996,-0.8125,0.0,0.0,0.0,-0.5,0.39,0.39,0.39,0.518,0.518,0.518
54919,2010,4,IND,0.875,0.875,JAC,0.43799999999999994,0.625,1,2-1-0,0.667,0.5,1-2-0,0.33299999999999996,0.5,win,-1.0,-14.333,-14.333,-14.333,-5.625,9.333,9.333,9.333,6.8125,2.333,2.333,2.333,1.4375,0.667,0.667,0.667,1.5,-0.667,-0.667,-0.667,0.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.125,0.365,0.365,0.365,0.375,0.375,0.375
54920,2010,4,HOU,0.563,0.625,OAK,0.313,0.25,0,2-1-0,0.667,1.0,1-2-0,0.33299999999999996,1.0,loss,-1.0,-8.0,-8.0,-8.0,-11.375,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,3.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.0625,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.75,0.0,0.0,0.0,-0.8125,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.0625,0.298,0.298,0.298,0.473,0.473,0.473
54921,2010,4,WAS,0.25,0.125,PHI,0.688,0.75,1,1-2-0,0.33299999999999996,0.0,2-1-0,0.667,0.0,loss,1.0,7.0,7.0,7.0,5.75,-3.667,-3.667,-3.667,-4.375,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.4375,0.667,0.667,0.667,1.75,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.9375,0.667,0.667,0.667,-0.6875,0.382,0.382,0.382,0.177,0.177,0.177
54922,2010,4,ARI,0.625,0.75,SD,0.813,0.75,0,2-1-0,0.667,0.5,1-2-0,0.33299999999999996,1.0,win,0.0,3.667,3.667,3.667,8.375,-9.667,-9.667,-9.667,3.125,3.0,3.0,3.0,1.0625,3.333,3.333,3.333,2.25,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,0.5625,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.4375,0.39899999999999997,0.39899999999999997,0.39899999999999997,0.257,0.257,0.257
54923,2010,4,CHI,0.43799999999999994,0.25,NYG,0.5,0.5,0,3-0-0,1.0,1.0,1-2-0,0.33299999999999996,0.5,win,0.0,-10.0,-10.0,-10.0,-1.5625,5.0,5.0,5.0,-3.0,3.333,3.333,3.333,1.9375,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.125,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.4375,1.0,1.0,1.0,-0.375,0.397,0.397,0.397,0.284,0.284,0.284
