gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif
57011,2016,8,NE,0.75,0.625,BUF,0.5,0.625,1,6-1-0,0.857,1.0,4-3-0,0.5710000000000001,0.667,loss,-0.2,8.0,12.333,13.6,1.25,9.857000000000001,16.333,12.0,9.375
57012,2016,8,NYJ,0.625,0.5,CLE,0.188,0.25,0,2-5-0,0.28600000000000003,0.25,0-7-0,0.0,0.0,loss,-1.0,-11.0,-12.0,-10.6,-9.625,-8.714,-11.667,-13.2,4.5625
57013,2016,8,DET,0.43799999999999994,0.375,HOU,0.563,0.625,0,4-3-0,0.5710000000000001,0.33299999999999996,4-3-0,0.5710000000000001,1.0,win,0.0,-5.2860000000000005,-11.0,-10.6,1.625,0.0,2.333,-0.6,-2.625
57014,2016,8,KC,0.688,0.625,IND,0.5,0.5,0,4-2-0,0.667,0.33299999999999996,3-4-0,0.429,0.667,loss,0.0,-0.857,3.667,2.4,-4.6875,2.167,-2.333,1.4,7.375
57015,2016,8,SEA,0.625,0.625,NO,0.43799999999999994,0.5,0,4-1-1,0.75,0.5,2-4-0,0.33299999999999996,0.33299999999999996,win,0.0,-3.167,-0.667,-3.6,-4.25,4.5,4.0,5.0,9.125
57016,2016,8,OAK,0.43799999999999994,0.5,TB,0.375,0.375,0,5-2-0,0.7140000000000001,1.0,3-3-0,0.5,0.0,loss,0.0,-5.167000000000001,0.0,-7.6,-4.6875,0.857,1.3330000000000002,2.4,-2.5
57017,2016,8,SD,0.25,0.125,DEN,0.75,0.75,1,3-4-0,0.429,0.25,5-2-0,0.7140000000000001,0.75,win,0.6000000000000001,7.143,1.0,7.0,3.6875,3.0,2.667,0.6,-4.875
57018,2016,8,ARI,0.813,0.875,CAR,0.938,1.0,0,3-3-1,0.5,0.5,1-5-0,0.16699999999999998,0.33299999999999996,win,1.0,-2.5,-7.0,-2.8,12.0,7.0,12.333,3.6,11.0
57019,2016,8,PHI,0.43799999999999994,0.5,DAL,0.25,0.125,1,4-2-0,0.667,0.33299999999999996,5-1-0,0.833,0.667,win,-0.2,8.667,11.667,10.6,-6.1875,11.333,1.0,9.8,-3.3125
57020,2016,8,MIN,0.688,0.625,CHI,0.375,0.125,1,5-1-0,0.833,0.667,1-6-0,0.14300000000000002,0.33299999999999996,win,-0.6000000000000001,-8.286,-7.667000000000001,-6.8,-3.875,7.5,7.0,7.2,3.9375
57021,2016,9,ATL,0.5,0.5,TB,0.375,0.375,1,5-3-0,0.625,0.75,3-4-0,0.429,0.0,loss,0.2,-5.2860000000000005,4.667,-2.2,-4.6875,3.875,-1.3330000000000002,3.6,-0.375
57032,2016,9,DEN,0.75,0.75,OAK,0.43799999999999994,0.375,1,6-2-0,0.75,0.667,6-2-0,0.75,0.33299999999999996,win,-0.6000000000000001,1.5,2.333,2.2,-2.5,7.25,6.0,6.2,3.6875
57022,2016,9,PIT,0.625,0.5,BAL,0.313,0.375,1,4-3-0,0.5710000000000001,0.33299999999999996,3-4-0,0.429,0.33299999999999996,win,0.33399999999999996,-0.857,-6.0,-3.4,-4.5625,2.8569999999999998,-2.667,-2.0,6.5
57023,2016,9,DAL,0.25,0.375,CLE,0.188,0.25,0,6-1-0,0.857,1.0,0-8-0,0.0,0.0,loss,0.0,-10.0,-6.332999999999999,-10.0,-9.625,8.286,11.333,11.0,-6.1875
57024,2016,9,JAX,0.313,0.125,KC,0.688,0.75,0,2-5-0,0.28600000000000003,0.33299999999999996,5-2-0,0.7140000000000001,1.0,win,0.0,4.143,12.667,6.0,7.375,-7.0,-10.0,-5.8,-4.5
57025,2016,9,NYJ,0.625,0.5,MIA,0.375,0.375,1,3-5-0,0.375,0.4,3-4-0,0.429,0.75,win,-0.2,-1.857,1.6669999999999998,-0.8,-4.9375,-7.25,-4.667,-8.4,4.5625
57026,2016,9,DET,0.43799999999999994,0.375,MIN,0.688,0.75,1,4-4-0,0.5,0.25,5-2-0,0.7140000000000001,1.0,loss,-0.2,5.0,-1.0,4.6,3.9375,-0.875,-0.33299999999999996,-0.6,-2.625
57027,2016,9,PHI,0.43799999999999994,0.5,NYG,0.375,0.375,1,4-3-0,0.5710000000000001,0.25,4-3-0,0.5710000000000001,0.667,win,-1.0,-1.143,1.3330000000000002,-2.4,-1.375,8.857000000000001,-0.667,5.6,-3.3125
57028,2016,9,CAR,0.938,0.875,LA,0.43799999999999994,0.625,0,2-5-0,0.28600000000000003,0.0,3-4-0,0.429,0.33299999999999996,loss,0.0,-4.857,-7.0,-2.4,-3.125,-0.7140000000000001,1.3330000000000002,-4.6,12.0
57029,2016,9,NO,0.43799999999999994,0.375,SF,0.313,0.5,0,3-4-0,0.429,0.33299999999999996,1-6-0,0.14300000000000002,0.25,loss,1.0,-10.714,-19.333,-16.8,-9.3125,-2.0,0.667,-2.0,-4.25
57030,2016,9,IND,0.5,0.5,GB,0.625,0.625,0,3-5-0,0.375,0.25,4-3-0,0.5710000000000001,0.75,loss,0.0,2.286,0.33299999999999996,3.0,2.8125,-2.75,-3.667,-1.6,-4.6875
57031,2016,9,TEN,0.188,0.25,SD,0.25,0.375,0,4-4-0,0.5,0.667,3-5-0,0.375,0.667,win,0.0,1.625,1.0,-0.2,-4.875,-0.125,2.667,2.8,-7.75
57033,2016,9,BUF,0.5,0.375,SEA,0.625,0.625,0,4-4-0,0.5,0.5,4-2-1,0.643,1.0,win,0.0,3.1430000000000002,-1.0,5.2,9.125,5.0,3.333,7.4,1.25
57034,2016,10,CLE,0.188,0.125,BAL,0.313,0.375,1,0-9-0,0.0,0.0,4-4-0,0.5,0.5,win,0.6000000000000001,0.125,-1.6669999999999998,-2.4,-4.5625,-11.667,-14.0,-12.8,-9.625
57035,2016,10,KC,0.688,0.625,CAR,0.938,1.0,0,6-2-0,0.75,0.5,3-5-0,0.375,0.5,loss,0.0,-0.25,3.333,-1.6,12.0,4.25,9.0,2.8,7.375
57036,2016,10,HOU,0.563,0.5,JAX,0.313,0.5,1,5-3-0,0.625,0.0,2-6-0,0.25,0.25,loss,-1.0,-6.75,-12.0,-6.4,-4.5,-3.75,-2.667,-3.8,1.625
57037,2016,10,DEN,0.75,0.75,NO,0.43799999999999994,0.5,0,6-3-0,0.667,0.5,4-4-0,0.5,0.5,loss,0.0,0.5,5.667000000000001,4.2,-4.25,5.332999999999999,5.332999999999999,0.2,3.6875
57038,2016,10,LA,0.43799999999999994,0.25,NYJ,0.625,0.75,0,3-5-0,0.375,0.5,3-6-0,0.33299999999999996,0.33299999999999996,loss,0.0,-6.888999999999999,2.333,-7.2,4.5625,-4.625,-4.333,-4.0,-3.125
57039,2016,10,ATL,0.5,0.5,PHI,0.43799999999999994,0.375,0,6-3-0,0.667,0.8,4-4-0,0.5,1.0,win,-1.0,7.125,0.0,-1.6,-3.3125,5.111000000000001,4.333,3.6,-0.375
57040,2016,10,CHI,0.375,0.625,TB,0.375,0.375,0,2-6-0,0.25,0.0,3-5-0,0.375,0.0,win,-1.0,-6.5,-1.3330000000000002,-4.2,-4.6875,-6.0,-2.333,-2.0,-3.875
57041,2016,10,GB,0.625,0.625,TEN,0.188,0.125,0,4-4-0,0.5,0.33299999999999996,4-5-0,0.444,0.4,win,0.0,-1.0,-0.667,2.6,-7.75,1.375,3.333,0.6,2.8125
57042,2016,10,MIN,0.688,0.625,WAS,0.563,0.75,0,5-3-0,0.625,0.5,4-3-1,0.563,0.5,win,-1.0,-0.375,1.3330000000000002,4.2,0.5625,3.625,-9.0,1.0,3.9375
57043,2016,10,MIA,0.375,0.375,SD,0.25,0.375,0,4-4-0,0.5,0.0,4-5-0,0.444,0.75,loss,0.0,2.333,1.0,1.6,-4.875,-1.125,7.332999999999999,-1.2,-4.9375
57044,2016,10,SF,0.313,0.125,ARI,0.813,0.75,1,1-7-0,0.125,0.0,3-4-1,0.43799999999999994,0.5,win,0.6000000000000001,4.875,5.0,4.6,11.0,-11.625,-21.333000000000002,-16.6,-9.3125
57045,2016,10,DAL,0.25,0.375,PIT,0.625,0.75,0,7-1-0,0.875,1.0,4-4-0,0.5,0.75,loss,0.0,1.625,-11.0,2.8,6.5,10.375,15.0,13.2,-6.1875
57046,2016,10,SEA,0.625,0.625,NE,0.75,0.875,0,5-2-1,0.688,0.375,7-1-0,0.875,0.75,loss,1.0,10.625,15.0,9.8,9.375,3.5,0.33299999999999996,2.6,9.125
57047,2016,10,CIN,0.75,0.75,NYG,0.375,0.375,0,3-4-1,0.43799999999999994,0.25,5-3-0,0.625,0.75,win,0.0,-0.375,5.332999999999999,-1.0,-1.375,-2.75,-1.3330000000000002,-0.6,8.75
57048,2016,11,NO,0.43799999999999994,0.375,CAR,0.938,1.0,1,4-5-0,0.444,0.5,3-6-0,0.33299999999999996,0.4,win,0.2,-0.556,3.333,0.8,12.0,0.222,7.0,3.6,-4.25
57049,2016,11,BUF,0.5,0.375,CIN,0.75,0.75,0,4-5-0,0.444,0.4,3-5-1,0.389,0.625,loss,1.0,-2.556,4.333,-3.8,8.75,3.778,-8.333,3.0,1.25
57050,2016,11,PIT,0.625,0.5,CLE,0.188,0.25,1,4-5-0,0.444,0.25,0-10-0,0.0,0.0,loss,-0.6000000000000001,-12.6,-16.333,-13.0,-9.625,0.889,-7.667000000000001,-4.0,6.5
57051,2016,11,BAL,0.313,0.25,DAL,0.25,0.125,0,5-4-0,0.556,0.5,8-1-0,0.889,0.75,win,0.0,9.777999999999999,12.0,12.8,-6.1875,2.444,6.667000000000001,2.0,-4.5625
57052,2016,11,JAX,0.313,0.125,DET,0.43799999999999994,0.5,0,2-7-0,0.222,0.25,5-4-0,0.556,0.75,win,0.0,-0.111,0.667,1.2,-2.625,-6.332999999999999,-7.332999999999999,-7.6,-4.5
57053,2016,11,TEN,0.188,0.25,IND,0.5,0.5,1,5-5-0,0.5,0.5,4-5-0,0.444,0.5,win,1.0,-1.889,-1.0,0.0,-4.6875,1.3,9.333,4.4,-7.75
57054,2016,11,TB,0.375,0.375,KC,0.688,0.75,0,4-5-0,0.444,0.75,7-2-0,0.778,1.0,loss,0.0,4.111000000000001,8.0,9.2,7.375,-2.889,1.6669999999999998,5.0,-4.6875
57055,2016,11,ARI,0.813,0.875,MIN,0.688,0.75,0,4-4-1,0.5,0.33299999999999996,5-4-0,0.556,0.75,win,-1.0,2.556,-7.332999999999999,-3.0,3.9375,4.667,-2.333,6.0,11.0
57056,2016,11,CHI,0.375,0.625,NYG,0.375,0.375,0,2-7-0,0.222,0.0,6-3-0,0.667,0.8,win,0.0,-0.222,4.333,2.0,-1.375,-8.222000000000001,-10.667,-7.8,-3.875
57057,2016,11,MIA,0.375,0.375,LA,0.43799999999999994,0.625,0,5-4-0,0.556,0.25,4-5-0,0.444,0.25,loss,0.0,-3.778,-2.333,-4.2,-3.125,-0.222,4.667,3.2,-4.9375
57058,2016,11,NE,0.75,0.625,SF,0.313,0.5,0,7-2-0,0.778,1.0,1-8-0,0.111,0.2,loss,0.0,-10.667,-12.667,-15.8,-9.3125,8.667,6.667000000000001,11.6,9.375
57059,2016,11,PHI,0.43799999999999994,0.5,SEA,0.625,0.625,0,5-4-0,0.556,0.2,6-2-1,0.722,1.0,win,1.0,3.889,2.667,2.0,9.125,7.332999999999999,-0.667,0.4,-3.3125
57060,2016,11,GB,0.625,0.625,WAS,0.563,0.75,0,4-5-0,0.444,0.25,5-3-1,0.611,0.6,win,-1.0,0.33299999999999996,1.0,3.2,0.5625,-1.222,-9.333,-5.2,2.8125
57061,2016,11,HOU,0.563,0.5,OAK,0.43799999999999994,0.375,0,6-3-0,0.667,0.25,7-2-0,0.778,0.5,win,-1.0,2.444,11.0,4.0,-2.5,-3.0,-2.667,-4.6,1.625
57062,2016,12,MIN,0.688,0.625,DET,0.43799999999999994,0.5,1,6-4-0,0.6,0.4,6-4-0,0.6,0.8,win,0.2,0.6,2.0,2.4,-2.625,2.9,-2.0,-5.4,3.9375
57063,2016,12,WAS,0.563,0.375,DAL,0.25,0.125,1,6-3-1,0.65,0.625,9-1-0,0.9,0.8,win,0.2,9.8,13.333,12.0,-6.1875,2.1,8.0,5.6,0.5625
57064,2016,12,PIT,0.625,0.5,IND,0.5,0.5,0,5-5-0,0.5,0.4,5-5-0,0.5,0.6,loss,-1.0,-1.0,-1.3330000000000002,0.2,-4.6875,2.3,1.0,-4.6,6.5
57065,2016,12,ARI,0.813,0.875,ATL,0.5,0.5,0,4-5-1,0.45,0.25,6-4-0,0.6,0.5,win,1.0,3.7,2.333,0.4,-0.375,3.6,-4.333,2.4,11.0
57066,2016,12,CIN,0.75,0.75,BAL,0.313,0.375,1,3-6-1,0.35,0.2,5-5-0,0.5,0.6,win,-1.0,1.2,6.0,1.2,-4.5625,-2.7,-1.6669999999999998,-1.8,8.75
57067,2016,12,JAX,0.313,0.125,BUF,0.5,0.625,0,2-8-0,0.2,0.2,5-5-0,0.5,0.5,win,0.0,3.8,-6.0,1.6,1.25,-6.4,-5.0,-9.2,-4.5
57068,2016,12,TEN,0.188,0.25,CHI,0.375,0.125,0,5-6-0,0.455,0.4,2-8-0,0.2,0.5,loss,0.0,-8.0,-7.332999999999999,-7.8,-3.875,0.545,2.333,2.6,-7.75
57069,2016,12,NYG,0.375,0.375,CLE,0.188,0.25,0,7-3-0,0.7,0.5,0-11-0,0.0,0.0,loss,0.0,-12.818,-20.333,-15.6,-9.625,0.4,4.0,4.6,-1.375
57070,2016,12,SD,0.25,0.125,HOU,0.563,0.625,0,4-6-0,0.4,0.2,6-4-0,0.6,1.0,loss,0.0,-3.4,1.0,-2.4,1.625,1.4,-2.333,0.8,-4.875
57071,2016,12,SF,0.313,0.125,MIA,0.375,0.375,0,1-9-0,0.1,0.0,6-4-0,0.6,0.8,win,0.0,0.2,5.0,6.6,-4.9375,-10.9,-11.333,-16.0,-9.3125
57072,2016,12,LA,0.43799999999999994,0.25,NO,0.43799999999999994,0.5,0,4-6-0,0.4,0.6,4-6-0,0.4,0.4,win,0.0,-0.1,4.333,2.4,-4.25,-3.8,-1.3330000000000002,-2.8,-3.125
57073,2016,12,SEA,0.625,0.625,TB,0.375,0.375,0,7-2-1,0.75,0.5,5-5-0,0.5,0.2,win,0.0,-2.4,4.333,4.8,-4.6875,4.6,8.0,3.8,9.125
57074,2016,12,KC,0.688,0.625,DEN,0.75,0.75,1,7-3-0,0.7,0.6,7-3-0,0.7,0.8,loss,0.2,5.0,0.0,2.0,3.6875,3.5,2.0,5.6,7.375
57075,2016,12,CAR,0.938,0.875,OAK,0.43799999999999994,0.375,0,4-6-0,0.4,0.25,8-2-0,0.8,0.6,win,0.0,2.9,7.667000000000001,4.8,-2.5,-0.2,1.0,2.0,12.0
57076,2016,12,NE,0.75,0.625,NYJ,0.625,0.75,1,8-2-0,0.8,1.0,3-7-0,0.3,0.25,loss,-0.6000000000000001,-6.5,-1.3330000000000002,-4.2,4.5625,9.1,7.332999999999999,10.2,9.375
57077,2016,12,GB,0.625,0.625,PHI,0.43799999999999994,0.375,0,4-6-0,0.4,0.2,5-5-0,0.5,1.0,loss,-1.0,5.5,-2.333,-0.4,-3.3125,-2.9,-15.0,-6.0,2.8125
57078,2016,13,DAL,0.25,0.375,MIN,0.688,0.75,0,10-1-0,0.909,1.0,6-5-0,0.545,0.8,loss,0.0,2.364,-1.0,-3.8,3.9375,9.363999999999999,6.667000000000001,10.2,-6.1875
57079,2016,13,KC,0.688,0.625,ATL,0.5,0.5,0,8-3-0,0.727,0.667,7-4-0,0.636,0.6,loss,0.0,5.091,8.333,4.6,-0.375,3.455,1.3330000000000002,5.0,7.375
57080,2016,13,MIA,0.375,0.375,BAL,0.313,0.375,0,7-4-0,0.636,0.4,6-5-0,0.545,0.667,win,0.0,1.7269999999999999,6.0,3.4,-4.5625,0.818,6.0,5.0,-4.9375
57081,2016,13,SF,0.313,0.125,CHI,0.375,0.125,0,1-10-0,0.091,0.0,2-9-0,0.182,0.4,win,0.0,-7.818,-12.667,-8.8,-3.875,-10.545,-7.667000000000001,-11.6,-9.3125
57082,2016,13,PHI,0.43799999999999994,0.5,CIN,0.75,0.75,0,5-6-0,0.455,0.16699999999999998,3-7-1,0.318,0.5,win,0.0,-3.091,-4.0,0.4,8.75,3.727,-5.332999999999999,-5.4,-3.3125
57083,2016,13,HOU,0.563,0.5,GB,0.625,0.625,0,6-5-0,0.545,0.2,5-6-0,0.455,0.6,win,0.0,-1.364,-8.667,-6.4,2.8125,-3.818,-4.0,-4.6,1.625
57084,2016,13,DEN,0.75,0.75,JAX,0.313,0.5,0,7-4-0,0.636,0.6,2-9-0,0.182,0.2,loss,0.0,-6.455,-5.667000000000001,-7.2,-4.5,4.273,-3.667,3.0,3.6875
57085,2016,13,LA,0.43799999999999994,0.25,NE,0.75,0.875,0,4-7-0,0.364,0.5,9-2-0,0.818,0.6,win,0.0,8.727,3.667,7.6,9.375,-6.0,-9.667,-7.8,-3.125
57086,2016,13,DET,0.43799999999999994,0.375,NO,0.43799999999999994,0.5,0,7-4-0,0.636,0.4,5-6-0,0.455,0.5,loss,-1.0,2.455,7.667000000000001,9.2,-4.25,0.818,5.332999999999999,2.4,-2.625
57087,2016,13,BUF,0.5,0.375,OAK,0.43799999999999994,0.375,0,6-5-0,0.545,0.5,9-2-0,0.818,0.667,win,1.0,2.909,6.667000000000001,8.6,-2.5,4.091,1.6669999999999998,-2.8,1.25
57088,2016,13,WAS,0.563,0.375,ARI,0.813,0.75,0,6-4-1,0.591,0.5,4-6-1,0.409,0.583,win,1.0,1.545,-7.332999999999999,-6.4,11.0,1.455,6.332999999999999,3.2,0.5625
57089,2016,13,NYG,0.375,0.375,PIT,0.625,0.75,0,8-3-0,0.727,0.6,6-5-0,0.545,0.6,win,0.0,4.0,10.333,2.6,6.5,1.636,7.0,6.6,-1.375
57090,2016,13,TB,0.375,0.375,SD,0.25,0.375,0,6-5-0,0.545,0.8,5-6-0,0.455,0.6,loss,0.0,2.0,3.0,0.8,-4.875,-1.364,12.333,3.2,-4.6875
57091,2016,13,CAR,0.938,0.875,SEA,0.625,0.625,0,4-7-0,0.364,0.2,7-3-1,0.682,1.0,win,0.0,3.364,3.0,2.0,9.125,-0.455,-1.0,2.0,12.0
57092,2016,13,IND,0.5,0.5,NYJ,0.625,0.75,0,5-6-0,0.455,0.4,3-8-0,0.273,0.2,loss,1.0,-6.364,-4.0,-0.2,4.5625,-2.818,-3.0,-3.4,-4.6875
57093,2016,14,OAK,0.43799999999999994,0.5,KC,0.688,0.75,1,10-2-0,0.833,1.0,9-3-0,0.75,0.8,win,0.6000000000000001,3.25,0.667,2.0,7.375,3.833,8.0,8.0,-2.5
57094,2016,14,PIT,0.625,0.5,BUF,0.5,0.625,0,7-5-0,0.583,0.5,6-6-0,0.5,0.6,loss,0.0,2.583,-1.0,-5.0,1.25,4.5,15.333,6.8,6.5
57095,2016,14,SD,0.25,0.125,CAR,0.938,1.0,0,5-7-0,0.41700000000000004,0.33299999999999996,4-8-0,0.33299999999999996,0.5,win,0.0,-3.167,-11.0,-6.6,12.0,1.25,-2.0,-1.2,-4.875
57096,2016,14,CIN,0.75,0.75,CLE,0.188,0.25,1,4-7-1,0.375,0.16699999999999998,0-12-0,0.0,0.0,loss,-0.6000000000000001,-12.917,-16.667,-15.6,-9.625,-1.3330000000000002,2.333,1.2,8.75
57097,2016,14,CHI,0.375,0.625,DET,0.43799999999999994,0.5,1,3-9-0,0.25,0.0,8-4-0,0.667,0.833,win,0.6000000000000001,2.0,8.333,4.8,-2.625,-5.5,2.667,-1.6,-3.875
57098,2016,14,HOU,0.563,0.5,IND,0.5,0.5,1,6-6-0,0.5,0.16699999999999998,6-6-0,0.5,0.5,loss,0.2,0.0,5.667000000000001,1.2,-4.6875,-4.167,-7.667000000000001,-2.6,1.625
57099,2016,14,MIN,0.688,0.625,JAX,0.313,0.5,0,6-6-0,0.5,0.33299999999999996,2-10-0,0.16699999999999998,0.16699999999999998,loss,0.0,-6.75,-8.0,-6.4,-4.5,2.0,0.33299999999999996,-2.2,3.9375
57100,2016,14,ARI,0.813,0.875,MIA,0.375,0.375,0,5-6-1,0.45799999999999996,0.2,7-5-0,0.583,0.833,win,0.0,-1.9169999999999998,-7.0,-2.0,-4.9375,2.083,-5.667000000000001,-4.8,11.0
57101,2016,14,WAS,0.563,0.375,PHI,0.43799999999999994,0.375,1,6-5-1,0.542,0.41700000000000004,5-7-0,0.41700000000000004,0.8,loss,-0.6000000000000001,1.9169999999999998,-14.333,-7.8,-3.3125,0.667,1.6669999999999998,2.2,0.5625
57102,2016,14,NO,0.43799999999999994,0.375,TB,0.375,0.375,1,5-7-0,0.41700000000000004,0.4,7-5-0,0.583,0.33299999999999996,win,-0.6000000000000001,-0.667,6.0,5.8,-4.6875,1.0,3.333,5.2,-4.25
57103,2016,14,DEN,0.75,0.75,TEN,0.188,0.125,0,8-4-0,0.667,0.667,6-6-0,0.5,0.5,win,0.0,1.0,7.0,5.4,-7.75,4.75,3.0,1.4,3.6875
57104,2016,14,NYJ,0.625,0.5,SF,0.313,0.5,0,3-9-0,0.25,0.33299999999999996,1-11-0,0.083,0.16699999999999998,loss,0.0,-11.333,-13.333,-12.2,-9.3125,-8.417,-13.0,-8.0,4.5625
57105,2016,14,SEA,0.625,0.625,GB,0.625,0.625,0,8-3-1,0.708,0.41700000000000004,6-6-0,0.5,0.667,win,-0.33399999999999996,-0.583,1.3330000000000002,-4.6,2.8125,5.832999999999999,11.667,9.6,9.125
57106,2016,14,ATL,0.5,0.5,LA,0.43799999999999994,0.625,0,7-5-0,0.583,0.667,4-8-0,0.33299999999999996,0.2,loss,0.0,-6.832999999999999,-16.0,-9.6,-3.125,4.583,3.0,5.0,-0.375
57107,2016,14,DAL,0.25,0.375,NYG,0.375,0.375,1,11-1-0,0.917,1.0,8-4-0,0.667,0.833,win,-0.2,0.667,3.333,3.2,-1.375,8.75,5.667000000000001,9.4,-6.1875
57108,2016,14,BAL,0.313,0.25,NE,0.75,0.875,0,7-5-0,0.583,0.4,10-2-0,0.833,0.667,win,1.0,9.333,11.333,8.6,9.375,4.25,9.667,11.4,-4.5625
57109,2016,15,LA,0.43799999999999994,0.25,SEA,0.625,0.625,1,4-9-0,0.308,0.429,8-4-1,0.654,1.0,win,-1.0,3.2310000000000003,-1.3330000000000002,2.8,9.125,-8.462,-24.0,-14.6,-3.125
57110,2016,15,MIA,0.375,0.375,NYJ,0.625,0.75,1,8-5-0,0.615,0.33299999999999996,4-9-0,0.308,0.16699999999999998,loss,0.2,-7.308,-10.0,-7.4,4.5625,-1.538,-7.332999999999999,-2.2,-4.9375
57111,2016,15,PHI,0.43799999999999994,0.5,BAL,0.313,0.375,0,5-8-0,0.385,0.14300000000000002,7-6-0,0.5379999999999999,0.7140000000000001,win,0.0,3.385,10.667,8.6,-4.5625,1.385,-12.333,-7.8,-3.3125
57112,2016,15,CLE,0.188,0.125,BUF,0.5,0.625,0,0-13-0,0.0,0.0,6-7-0,0.462,0.5,win,1.0,1.8459999999999999,-4.667,-3.2,1.25,-12.923,-14.0,-17.6,-9.625
57113,2016,15,GB,0.625,0.625,CHI,0.375,0.125,1,7-6-0,0.5379999999999999,0.33299999999999996,3-10-0,0.231,0.5,loss,-0.6000000000000001,-5.308,3.667,-4.2,-3.875,1.615,16.667,2.0,2.8125
57114,2016,15,TB,0.375,0.375,DAL,0.25,0.125,0,8-5-0,0.615,0.833,11-2-0,0.846,0.833,win,-1.0,7.846,1.3330000000000002,3.8,-6.1875,-0.231,7.0,9.8,-4.6875
57115,2016,15,JAX,0.313,0.125,HOU,0.563,0.625,1,2-11-0,0.154,0.16699999999999998,7-6-0,0.5379999999999999,0.833,win,1.0,-3.4619999999999997,-3.667,-3.0,1.625,-6.922999999999999,-8.667,-7.2,-4.5
57116,2016,15,TEN,0.188,0.25,KC,0.688,0.75,0,7-6-0,0.5379999999999999,0.5,10-3-0,0.769,0.833,loss,-1.0,3.615,4.0,2.6,7.375,1.1540000000000001,0.667,3.2,-7.75
57117,2016,15,IND,0.5,0.5,MIN,0.688,0.75,0,6-7-0,0.462,0.5,7-6-0,0.5379999999999999,0.667,loss,0.0,2.5380000000000003,1.3330000000000002,0.8,3.9375,-0.385,1.6669999999999998,3.4,-4.6875
57118,2016,15,DET,0.43799999999999994,0.375,NYG,0.375,0.375,0,9-4-0,0.6920000000000001,0.5,9-4-0,0.6920000000000001,0.857,win,-1.0,0.846,2.333,2.8,-1.375,2.077,7.0,6.8,-2.625
57119,2016,15,NO,0.43799999999999994,0.375,ARI,0.813,0.75,0,5-8-0,0.385,0.33299999999999996,5-7-1,0.423,0.643,loss,1.0,1.692,-4.667,-3.4,11.0,0.5379999999999999,2.667,0.6,-4.25
57120,2016,15,SF,0.313,0.125,ATL,0.5,0.5,0,1-12-0,0.077,0.0,8-5-0,0.615,0.5,win,-1.0,6.385,15.333,10.4,-0.375,-10.923,-11.0,-9.8,-9.3125
57121,2016,15,NE,0.75,0.625,DEN,0.75,0.75,0,11-2-0,0.846,1.0,8-5-0,0.615,0.667,loss,0.33399999999999996,4.154,1.3330000000000002,-0.8,3.6875,9.154,9.333,6.8,9.375
57122,2016,15,OAK,0.43799999999999994,0.5,SD,0.25,0.375,1,10-3-0,0.769,0.833,5-8-0,0.385,0.5,loss,-0.2,0.231,-3.667,-2.0,-4.875,2.923,3.0,5.2,-2.5
57123,2016,15,PIT,0.625,0.5,CIN,0.75,0.75,1,8-5-0,0.615,0.5710000000000001,5-7-1,0.423,0.583,loss,-0.6659999999999999,-0.231,8.0,3.8,8.75,4.692,12.667,9.6,6.5
57124,2016,15,CAR,0.938,0.875,WAS,0.563,0.75,0,5-8-0,0.385,0.16699999999999998,7-5-1,0.5770000000000001,0.667,loss,-1.0,1.0,-2.667,3.2,0.5625,-2.0,-8.0,-4.8,12.0
57125,2016,16,NYG,0.375,0.375,PHI,0.43799999999999994,0.375,1,10-4-0,0.7140000000000001,0.5,5-9-0,0.35700000000000004,0.667,win,0.6000000000000001,1.214,-8.0,-9.8,-3.3125,1.571,1.3330000000000002,4.8,-1.375
57126,2016,16,MIA,0.375,0.375,BUF,0.5,0.625,1,9-5-0,0.643,0.429,7-7-0,0.5,0.5710000000000001,loss,0.2,3.1430000000000002,-0.33299999999999996,2.0,1.25,0.071,-2.667,0.6,-4.9375
57127,2016,16,ATL,0.5,0.5,CAR,0.938,1.0,1,9-5-0,0.643,0.7140000000000001,6-8-0,0.429,0.5710000000000001,loss,-0.2,-1.071,-3.333,-2.0,12.0,7.928999999999999,18.333,13.0,-0.375
57128,2016,16,WAS,0.563,0.375,CHI,0.375,0.125,0,7-6-1,0.536,0.5,3-11-0,0.214,0.429,loss,-1.0,-5.143,4.667,0.4,-3.875,0.14300000000000002,-4.667,-0.2,0.5625
57129,2016,16,SD,0.25,0.125,CLE,0.188,0.25,0,5-9-0,0.35700000000000004,0.28600000000000003,0-14-0,0.0,0.0,win,-1.0,-13.429,-15.667,-16.6,-9.625,0.0,-7.332999999999999,-4.2,-4.875
57130,2016,16,MIN,0.688,0.625,GB,0.625,0.625,1,7-7-0,0.5,0.429,8-6-0,0.5710000000000001,0.7140000000000001,win,0.2,1.714,13.0,7.0,2.8125,0.35700000000000004,-7.0,-3.6,3.9375
57131,2016,16,TEN,0.188,0.25,JAX,0.313,0.5,1,8-6-0,0.5710000000000001,0.5710000000000001,2-12-0,0.14300000000000002,0.14300000000000002,win,-1.0,-6.5,-6.667000000000001,-6.8,-4.5,1.214,3.667,5.2,-7.75
