gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif
55847,2013,1,TEN,0.375,0.25,PIT,0.5,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,-8.8125
55848,2013,1,ARI,0.313,0.125,STL,0.469,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-0.2,0.0,0.0,0.0,-3.0625,0.0,0.0,0.0,-6.6875
55849,2013,1,GB,0.688,0.5,SF,0.7190000000000001,0.813,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,1.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,6.0625
55850,2013,1,NYG,0.563,0.375,DAL,0.5,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,win,-0.2,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,5.3125
55851,2013,1,PHI,0.25,0.25,WAS,0.625,0.625,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,-0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-10.25
55852,2013,1,HOU,0.75,0.75,SD,0.43799999999999994,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3125
55853,2013,2,NYJ,0.375,0.375,NE,0.75,0.75,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.6000000000000001,2.0,2.0,2.0,14.125,1.0,1.0,1.0,-5.875
55854,2013,2,STL,0.469,0.43799999999999994,ATL,0.813,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-6.0,-6.0,-6.0,7.5,3.0,3.0,3.0,-3.0625
55855,2013,2,CLE,0.313,0.125,BAL,0.625,0.75,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.6000000000000001,-22.0,-22.0,-22.0,3.375,-13.0,-13.0,-13.0,-4.125
55856,2013,2,CAR,0.43799999999999994,0.5,BUF,0.375,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-2.0,-2.0,-2.0,-5.6875,-5.0,-5.0,-5.0,-0.375
55857,2013,2,MIN,0.625,0.375,CHI,0.625,0.625,1,0-1-0,0.0,0.0,1-0-0,1.0,1.0,win,0.2,3.0,3.0,3.0,6.125,-10.0,-10.0,-10.0,1.9375
55858,2013,2,WAS,0.625,0.625,GB,0.688,0.875,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-6.0,-6.0,-6.0,6.0625,-6.0,-6.0,-6.0,3.0
55859,2013,2,TEN,0.375,0.25,HOU,0.75,0.75,1,1-0-0,1.0,1.0,1-0-0,1.0,0.0,win,0.2,3.0,3.0,3.0,5.3125,7.0,7.0,7.0,-8.8125
55860,2013,2,MIA,0.43799999999999994,0.25,IND,0.688,0.875,0,1-0-0,1.0,1.0,1-0-0,1.0,1.0,loss,1.0,4.0,4.0,4.0,-1.875,13.0,13.0,13.0,-1.8125
55861,2013,2,DAL,0.5,0.5,KC,0.125,0.125,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,26.0,26.0,26.0,-13.375,5.0,5.0,5.0,-1.5
55862,2013,2,SD,0.43799999999999994,0.5,PHI,0.25,0.25,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,loss,0.0,6.0,6.0,6.0,-10.25,-3.0,-3.0,-3.0,0.0
55863,2013,2,DET,0.25,0.25,ARI,0.313,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,1.0,-3.0,-3.0,-3.0,-6.6875,10.0,10.0,10.0,-4.0625
55864,2013,2,NO,0.43799999999999994,0.375,TB,0.43799999999999994,0.375,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,-0.6000000000000001,-1.0,-1.0,-1.0,-0.3125,6.0,6.0,6.0,0.4375
55865,2013,2,DEN,0.813,0.75,NYG,0.563,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-5.0,-5.0,-5.0,5.3125,22.0,22.0,22.0,12.0
55866,2013,2,JAC,0.125,0.125,OAK,0.25,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,1.0,-4.0,-4.0,-4.0,-9.5625,-26.0,-26.0,-26.0,-11.8125
55867,2013,2,SF,0.7190000000000001,0.625,SEA,0.688,1.0,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,-0.33399999999999996,5.0,5.0,5.0,10.4375,6.0,6.0,6.0,7.75
55868,2013,2,PIT,0.5,0.375,CIN,0.625,0.5,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,-0.6000000000000001,-3.0,-3.0,-3.0,4.4375,-7.0,-7.0,-7.0,1.375
55869,2013,3,KC,0.125,0.125,PHI,0.25,0.25,0,2-0-0,1.0,1.0,1-1-0,0.5,0.0,loss,0.0,1.5,1.5,1.5,-10.25,13.5,13.5,13.5,-13.375
55870,2013,3,HOU,0.75,0.75,BAL,0.625,0.75,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,win,0.33399999999999996,-7.0,-7.0,-7.0,3.375,4.5,4.5,4.5,5.3125
55871,2013,3,GB,0.688,0.5,CIN,0.625,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.0,3.5,3.5,3.5,4.4375,6.0,6.0,6.0,6.0625
55873,2013,3,STL,0.469,0.43799999999999994,DAL,0.5,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,1.0,2.0,2.0,2.0,-1.5,-2.0,-2.0,-2.0,-3.0625
55879,2013,3,ATL,0.813,0.75,MIA,0.43799999999999994,0.625,0,1-1-0,0.5,0.0,2-0-0,1.0,0.0,win,0.0,8.5,8.5,8.5,-1.8125,0.5,0.5,0.5,7.5
55874,2013,3,CLE,0.313,0.125,MIN,0.625,0.875,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,loss,0.0,-5.5,-5.5,-5.5,1.9375,-10.5,-10.5,-10.5,-4.125
55880,2013,3,BUF,0.375,0.25,NYJ,0.375,0.375,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.2,-1.0,-1.0,-1.0,-5.875,-0.5,-0.5,-0.5,-5.6875
55875,2013,3,TB,0.43799999999999994,0.5,NE,0.75,0.75,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,win,0.0,2.5,2.5,2.5,14.125,-1.5,-1.5,-1.5,-0.3125
55876,2013,3,ARI,0.313,0.125,NO,0.43799999999999994,0.5,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,win,0.0,4.0,4.0,4.0,0.4375,0.5,0.5,0.5,-6.6875
55877,2013,3,SD,0.43799999999999994,0.5,TEN,0.375,0.5,0,1-1-0,0.5,1.0,1-1-0,0.5,0.0,win,-1.0,0.5,0.5,0.5,-8.8125,0.0,0.0,0.0,0.0
55878,2013,3,DET,0.25,0.25,WAS,0.625,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,loss,0.0,-12.0,-12.0,-12.0,3.0,3.0,3.0,3.0,-4.0625
55872,2013,3,NYG,0.563,0.375,CAR,0.43799999999999994,0.375,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,win,-1.0,-3.0,-3.0,-3.0,-0.375,-11.5,-11.5,-11.5,5.3125
55881,2013,3,IND,0.688,0.5,SF,0.7190000000000001,0.813,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,0.0,-10.0,-10.0,-10.0,7.75,0.0,0.0,0.0,-1.875
55882,2013,3,JAC,0.125,0.125,SEA,0.688,1.0,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,win,0.0,15.5,15.5,15.5,10.4375,-18.0,-18.0,-18.0,-11.8125
55883,2013,3,CHI,0.625,0.625,PIT,0.5,0.625,0,2-0-0,1.0,0.0,0-2-0,0.0,0.0,loss,0.0,-8.5,-8.5,-8.5,1.375,2.0,2.0,2.0,6.125
55884,2013,3,OAK,0.25,0.125,DEN,0.813,0.875,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,win,0.6000000000000001,20.0,20.0,20.0,12.0,3.0,3.0,3.0,-9.5625
55885,2013,4,SF,0.7190000000000001,0.625,STL,0.469,0.5,1,1-2-0,0.33299999999999996,0.0,1-2-0,0.33299999999999996,1.0,loss,-0.4,-9.333,-9.333,-9.333,-3.0625,-13.333,-13.333,-13.333,7.75
55886,2013,4,BAL,0.625,0.5,BUF,0.375,0.5,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.5,win,0.0,-2.667,-2.667,-2.667,-5.6875,2.333,2.333,2.333,3.375
55887,2013,4,CIN,0.625,0.75,CLE,0.313,0.5,1,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.0,win,-0.6000000000000001,-5.667000000000001,-5.667000000000001,-5.667000000000001,-4.125,3.667,3.667,3.667,4.4375
55888,2013,4,CHI,0.625,0.625,DET,0.25,0.25,1,3-0-0,1.0,1.0,2-1-0,0.667,1.0,win,-0.2,4.333,4.333,4.333,-4.0625,7.0,7.0,7.0,6.125
55889,2013,4,SEA,0.688,0.375,HOU,0.75,0.75,0,3-0-0,1.0,1.0,2-1-0,0.667,1.0,loss,0.0,-4.0,-4.0,-4.0,5.3125,19.667,19.667,19.667,10.4375
55890,2013,4,IND,0.688,0.5,JAC,0.125,0.125,1,2-1-0,0.667,1.0,0-3-0,0.0,0.0,loss,0.2,-21.333000000000002,-21.333000000000002,-21.333000000000002,-11.8125,6.667000000000001,6.667000000000001,6.667000000000001,-1.875
55891,2013,4,NYG,0.563,0.375,KC,0.125,0.125,0,0-3-0,0.0,0.0,3-0-0,1.0,1.0,win,0.0,12.333,12.333,12.333,-13.375,-20.333,-20.333,-20.333,5.3125
55892,2013,4,PIT,0.5,0.375,MIN,0.625,0.875,0,0-3-0,0.0,0.0,0-3-0,0.0,0.0,win,0.0,-5.0,-5.0,-5.0,1.9375,-11.333,-11.333,-11.333,1.375
55893,2013,4,ARI,0.313,0.125,TB,0.43799999999999994,0.375,0,1-2-0,0.33299999999999996,0.0,0-3-0,0.0,0.0,loss,0.0,-7.667000000000001,-7.667000000000001,-7.667000000000001,-0.3125,-7.667000000000001,-7.667000000000001,-7.667000000000001,-6.6875
55894,2013,4,NYJ,0.375,0.375,TEN,0.375,0.5,0,2-1-0,0.667,0.0,2-1-0,0.667,1.0,win,1.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,-8.8125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-5.875
55895,2013,4,PHI,0.25,0.25,DEN,0.813,0.875,0,1-2-0,0.33299999999999996,1.0,3-0-0,1.0,1.0,win,0.0,18.667,18.667,18.667,12.0,-2.333,-2.333,-2.333,-10.25
55896,2013,4,WAS,0.625,0.625,OAK,0.25,0.375,0,0-3-0,0.0,0.0,1-2-0,0.33299999999999996,1.0,loss,0.0,-3.333,-3.333,-3.333,-9.5625,-10.333,-10.333,-10.333,3.0
55897,2013,4,DAL,0.5,0.5,SD,0.43799999999999994,0.375,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.0,win,0.0,-1.0,-1.0,-1.0,0.0,9.333,9.333,9.333,-1.5
55898,2013,4,NE,0.75,0.75,ATL,0.813,0.875,0,3-0-0,1.0,1.0,1-2-0,0.33299999999999996,1.0,loss,0.0,-1.0,-1.0,-1.0,7.5,8.333,8.333,8.333,14.125
55899,2013,4,MIA,0.43799999999999994,0.25,NO,0.43799999999999994,0.5,0,3-0-0,1.0,1.0,3-0-0,1.0,1.0,win,0.0,10.667,10.667,10.667,0.4375,7.0,7.0,7.0,-1.8125
55900,2013,5,BUF,0.375,0.25,CLE,0.313,0.5,0,2-2-0,0.5,0.0,2-2-0,0.5,0.5,win,-1.0,-1.5,-1.5,-1.5,-4.125,-1.25,-1.25,-1.25,-5.6875
55901,2013,5,NO,0.43799999999999994,0.375,CHI,0.625,0.625,0,4-0-0,1.0,1.0,3-1-0,0.75,1.0,loss,-1.0,3.25,3.25,3.25,6.125,13.25,13.25,13.25,0.4375
55902,2013,5,NE,0.75,0.75,CIN,0.625,0.5,0,4-0-0,1.0,1.0,2-2-0,0.5,1.0,win,0.0,0.0,0.0,0.0,4.4375,8.0,8.0,8.0,14.125
55903,2013,5,DET,0.25,0.25,GB,0.688,0.875,1,3-1-0,0.75,0.5,1-2-0,0.33299999999999996,1.0,win,0.6000000000000001,2.667,5.25,5.25,6.0625,5.25,5.25,5.25,-4.0625
55904,2013,5,SEA,0.688,0.375,IND,0.688,0.875,0,4-0-0,1.0,1.0,3-1-0,0.75,0.5,win,0.0,13.5,13.5,13.5,-1.875,15.5,15.5,15.5,10.4375
55905,2013,5,BAL,0.625,0.5,MIA,0.43799999999999994,0.625,0,2-2-0,0.5,0.0,3-1-0,0.75,1.0,loss,0.0,0.0,0.0,0.0,-1.8125,1.0,1.0,1.0,3.375
55906,2013,5,PHI,0.25,0.25,NYG,0.563,0.75,1,1-3-0,0.25,0.5,0-4-0,0.0,0.0,loss,0.2,-21.25,-21.25,-21.25,5.3125,-9.75,-9.75,-9.75,-10.25
55907,2013,5,JAC,0.125,0.125,STL,0.469,0.5,0,0-4-0,0.0,0.0,1-3-0,0.25,0.5,win,0.0,-13.0,-13.0,-13.0,-3.0625,-24.5,-24.5,-24.5,-11.8125
55908,2013,5,KC,0.125,0.125,TEN,0.375,0.5,0,4-0-0,1.0,1.0,3-1-0,0.75,1.0,loss,0.0,7.25,7.25,7.25,-8.8125,15.25,15.25,15.25,-13.375
55909,2013,5,CAR,0.43799999999999994,0.5,ARI,0.313,0.5,0,1-2-0,0.33299999999999996,0.0,2-2-0,0.5,1.0,win,1.0,-5.0,-5.0,-5.0,-6.6875,10.667,4.0,4.0,-0.375
55910,2013,5,DEN,0.813,0.75,DAL,0.5,0.5,0,4-0-0,1.0,1.0,2-2-0,0.5,1.0,loss,0.0,4.75,4.75,4.75,-1.5,22.0,22.0,22.0,12.0
55911,2013,5,SD,0.43799999999999994,0.5,OAK,0.25,0.375,1,2-2-0,0.5,0.5,1-3-0,0.25,0.5,win,-0.6000000000000001,-5.0,-5.0,-5.0,-9.5625,1.5,1.5,1.5,0.0
55912,2013,5,HOU,0.75,0.75,SF,0.7190000000000001,0.813,0,2-2-0,0.5,0.5,2-2-0,0.5,0.5,win,0.0,-4.0,-4.0,-4.0,7.75,-3.75,-3.75,-3.75,5.3125
55913,2013,5,NYJ,0.375,0.375,ATL,0.813,0.875,0,2-2-0,0.5,0.0,1-3-0,0.25,0.5,loss,0.0,-2.5,-2.5,-2.5,7.5,-5.0,-5.0,-5.0,-5.875
55914,2013,6,NYG,0.563,0.375,CHI,0.625,0.625,0,0-5-0,0.0,0.0,3-2-0,0.6,0.667,win,0.0,1.0,1.0,1.0,6.125,-20.0,-20.0,-20.0,5.3125
55915,2013,6,GB,0.688,0.5,BAL,0.625,0.75,0,2-2-0,0.5,0.0,3-2-0,0.6,1.0,loss,0.0,1.4,1.4,1.4,3.375,5.25,4.6,4.6,6.0625
55916,2013,6,CIN,0.625,0.75,BUF,0.375,0.5,0,3-2-0,0.6,0.0,2-3-0,0.4,0.667,loss,-1.0,-3.6,-3.6,-3.6,-5.6875,1.4,1.4,1.4,4.4375
55917,2013,6,DET,0.25,0.25,CLE,0.313,0.5,0,3-2-0,0.6,0.33299999999999996,3-2-0,0.6,0.667,loss,0.0,1.4,1.4,1.4,-4.125,1.6,1.6,1.6,-4.0625
55918,2013,6,STL,0.469,0.43799999999999994,HOU,0.75,0.75,0,2-3-0,0.4,0.0,2-3-0,0.4,0.5,loss,0.0,-9.2,-9.2,-9.2,5.3125,-7.6,-7.6,-7.6,-3.0625
55919,2013,6,OAK,0.25,0.125,KC,0.125,0.125,1,2-3-0,0.4,0.0,5-0-0,1.0,1.0,win,-0.2,14.0,14.0,14.0,-13.375,-2.0,-2.0,-2.0,-9.5625
55920,2013,6,CAR,0.43799999999999994,0.5,MIN,0.625,0.875,0,1-3-0,0.25,0.0,1-3-0,0.25,0.5,loss,1.0,-2.0,-6.6,-6.6,1.9375,4.0,8.2,8.2,-0.375
55921,2013,6,PIT,0.5,0.375,NYJ,0.375,0.375,0,0-4-0,0.0,0.0,3-2-0,0.6,1.0,loss,-1.0,-3.6,-3.6,-3.6,-5.875,-10.25,-5.6,-5.6,1.375
55922,2013,6,PHI,0.25,0.25,TB,0.43799999999999994,0.375,0,2-3-0,0.4,0.667,0-4-0,0.0,0.0,loss,-1.0,-6.5,-7.4,-7.4,-0.3125,-4.8,-4.8,-4.8,-10.25
55923,2013,6,JAC,0.125,0.125,DEN,0.813,0.875,0,0-5-0,0.0,0.0,5-0-0,1.0,1.0,win,0.0,18.2,18.2,18.2,12.0,-22.4,-22.4,-22.4,-11.8125
55924,2013,6,TEN,0.375,0.25,SEA,0.688,1.0,0,3-2-0,0.6,0.5,4-1-0,0.8,1.0,win,0.0,11.2,11.2,11.2,10.4375,4.0,4.0,4.0,-8.8125
55925,2013,6,NO,0.43799999999999994,0.375,NE,0.75,0.75,0,5-0-0,1.0,1.0,4-1-0,0.8,1.0,win,0.0,5.0,5.0,5.0,14.125,12.2,12.2,12.2,0.4375
55926,2013,6,ARI,0.313,0.125,SF,0.7190000000000001,0.813,1,3-2-0,0.6,0.33299999999999996,3-2-0,0.6,0.667,win,0.6000000000000001,3.0,3.0,3.0,7.75,-0.8,-0.8,-0.8,-6.6875
55927,2013,6,WAS,0.625,0.625,DAL,0.5,0.5,1,1-3-0,0.25,0.5,2-3-0,0.4,0.667,win,0.2,3.2,3.2,3.2,-1.5,-5.25,-7.2,-7.2,3.0
55928,2013,6,IND,0.688,0.5,SD,0.43799999999999994,0.375,0,4-1-0,0.8,1.0,2-3-0,0.4,0.5,win,0.0,-0.8,-0.8,-0.8,0.0,12.0,12.0,12.0,-1.875
55929,2013,7,SEA,0.688,0.375,ARI,0.313,0.5,1,5-1-0,0.833,0.667,3-3-0,0.5,1.0,loss,0.2,-2.667,-2.667,-2.667,-6.6875,10.5,10.5,10.5,10.4375
55930,2013,7,TB,0.43799999999999994,0.5,ATL,0.813,0.875,1,0-5-0,0.0,0.0,1-4-0,0.2,0.33299999999999996,win,-0.2,-2.4,-0.667,-0.667,7.5,-7.4,-7.5,-7.5,-0.3125
55931,2013,7,STL,0.469,0.43799999999999994,CAR,0.43799999999999994,0.375,0,3-3-0,0.5,0.33299999999999996,2-3-0,0.4,0.5,win,0.0,8.2,9.333,9.333,-0.375,-2.167,-2.167,-2.167,-3.0625
55932,2013,7,CIN,0.625,0.75,DET,0.25,0.25,0,4-2-0,0.667,0.33299999999999996,4-2-0,0.667,1.0,loss,0.0,3.667,3.667,3.667,-4.0625,1.6669999999999998,1.6669999999999998,1.6669999999999998,4.4375
55940,2013,7,CLE,0.313,0.125,GB,0.688,0.875,0,3-3-0,0.5,0.5,3-2-0,0.6,1.0,win,0.0,4.6,6.832999999999999,6.832999999999999,6.0625,-1.167,-1.167,-1.167,-4.125
55933,2013,7,SD,0.43799999999999994,0.5,JAC,0.125,0.125,0,3-3-0,0.5,0.33299999999999996,0-6-0,0.0,0.0,loss,-1.0,-21.333000000000002,-21.333000000000002,-21.333000000000002,-11.8125,1.0,1.0,1.0,0.0
55934,2013,7,HOU,0.75,0.75,KC,0.125,0.125,0,2-4-0,0.33299999999999996,0.33299999999999996,6-0-0,1.0,1.0,win,0.0,14.5,14.5,14.5,-13.375,-11.833,-11.833,-11.833,5.3125
55935,2013,7,BUF,0.375,0.25,MIA,0.43799999999999994,0.625,1,2-4-0,0.33299999999999996,0.0,3-2-0,0.6,0.5,loss,0.2,-0.6,-0.833,-0.833,-1.8125,-3.5,-3.5,-3.5,-5.6875
55936,2013,7,NE,0.75,0.75,NYJ,0.375,0.375,1,5-1-0,0.833,0.667,3-3-0,0.5,0.667,win,-1.0,-5.167000000000001,-5.167000000000001,-5.167000000000001,-5.875,4.667,4.667,4.667,14.125
55937,2013,7,DAL,0.5,0.5,PHI,0.25,0.25,1,3-3-0,0.5,0.0,3-3-0,0.5,0.0,loss,0.2,-2.167,-2.167,-2.167,-10.25,5.167000000000001,5.167000000000001,5.167000000000001,-1.5
55938,2013,7,CHI,0.625,0.625,WAS,0.625,0.625,0,4-2-0,0.667,0.5,1-4-0,0.2,0.0,win,0.0,-7.2,-5.332999999999999,-5.332999999999999,3.0,1.8330000000000002,1.8330000000000002,1.8330000000000002,6.125
55939,2013,7,SF,0.7190000000000001,0.625,TEN,0.375,0.5,0,4-2-0,0.667,0.5,3-3-0,0.5,0.667,loss,0.0,2.167,2.167,2.167,-8.8125,4.5,4.5,4.5,7.75
55941,2013,7,BAL,0.625,0.5,PIT,0.5,0.625,1,3-3-0,0.5,0.33299999999999996,1-4-0,0.2,0.0,win,-0.6000000000000001,-5.6,-4.167,-4.167,1.375,0.833,0.833,0.833,3.375
55942,2013,7,DEN,0.813,0.75,IND,0.688,0.875,0,6-0-0,1.0,1.0,4-2-0,0.667,0.667,win,0.0,8.333,8.333,8.333,-1.875,17.833,17.833,17.833,12.0
55943,2013,7,MIN,0.625,0.375,NYG,0.563,0.75,0,1-4-0,0.2,0.0,0-6-0,0.0,0.0,win,0.0,-17.667,-17.667,-17.667,5.3125,-6.6,-8.167,-8.167,1.9375
55944,2013,8,CAR,0.43799999999999994,0.5,TB,0.43799999999999994,0.375,1,3-3-0,0.5,0.33299999999999996,0-6-0,0.0,0.0,loss,-0.2,-7.5,-9.0,-9.0,-0.3125,9.333,10.571,10.571,-0.375
55945,2013,8,DAL,0.5,0.5,DET,0.25,0.25,0,4-3-0,0.5710000000000001,0.33299999999999996,4-3-0,0.5710000000000001,0.667,win,1.0,2.714,2.714,2.714,-4.0625,6.428999999999999,6.428999999999999,6.428999999999999,-1.5
55946,2013,8,SF,0.7190000000000001,0.625,JAC,0.125,0.125,0,5-2-0,0.7140000000000001,0.667,0-7-0,0.0,0.0,loss,0.0,-20.857,-20.857,-20.857,-11.8125,5.857,5.857,5.857,7.75
55947,2013,8,CLE,0.313,0.125,KC,0.125,0.125,0,3-4-0,0.429,0.33299999999999996,7-0-0,1.0,1.0,win,-1.0,12.571,12.571,12.571,-13.375,-3.571,-3.571,-3.571,-4.125
55948,2013,8,MIA,0.43799999999999994,0.25,NE,0.75,0.75,1,3-3-0,0.5,0.667,5-2-0,0.7140000000000001,1.0,win,0.6000000000000001,3.571,3.571,3.571,14.125,-0.833,-2.1430000000000002,-2.1430000000000002,-1.8125
55949,2013,8,BUF,0.375,0.25,NO,0.43799999999999994,0.5,0,3-4-0,0.429,0.33299999999999996,5-1-0,0.833,1.0,win,0.0,9.667,10.857000000000001,10.857000000000001,0.4375,-2.714,-2.714,-2.714,-5.6875
55950,2013,8,NYG,0.563,0.375,PHI,0.25,0.25,1,1-6-0,0.14300000000000002,0.0,3-4-0,0.429,0.0,loss,0.2,-3.8569999999999998,-3.8569999999999998,-3.8569999999999998,-10.25,-12.857000000000001,-12.857000000000001,-12.857000000000001,5.3125
55951,2013,8,PIT,0.5,0.375,OAK,0.25,0.375,0,2-4-0,0.33299999999999996,0.33299999999999996,2-4-0,0.33299999999999996,0.667,win,1.0,-4.5,-3.429,-3.429,-9.5625,-4.167,-4.0,-4.0,1.375
55952,2013,8,NYJ,0.375,0.375,CIN,0.625,0.5,0,4-3-0,0.5710000000000001,0.33299999999999996,5-2-0,0.7140000000000001,1.0,win,0.0,1.857,1.857,1.857,4.4375,-4.0,-4.0,-4.0,-5.875
55953,2013,8,ATL,0.813,0.75,ARI,0.313,0.5,0,2-4-0,0.33299999999999996,0.0,3-4-0,0.429,0.667,win,-1.0,-4.0,-4.0,-4.0,-6.6875,-0.667,-2.571,-2.571,7.5
55954,2013,8,WAS,0.625,0.625,DEN,0.813,0.875,0,2-4-0,0.33299999999999996,0.33299999999999996,6-1-0,0.857,1.0,win,0.0,14.429,14.429,14.429,12.0,-5.332999999999999,-8.0,-8.0,3.0
55955,2013,8,GB,0.688,0.5,MIN,0.625,0.875,1,4-2-0,0.667,0.33299999999999996,1-5-0,0.16699999999999998,0.33299999999999996,loss,-0.5,-8.167,-8.857000000000001,-8.857000000000001,1.9375,6.832999999999999,7.7139999999999995,7.7139999999999995,6.0625
55956,2013,8,SEA,0.688,0.375,STL,0.469,0.5,1,6-1-0,0.857,0.75,3-4-0,0.429,0.667,loss,-0.6000000000000001,-4.0,-4.0,-4.0,-3.0625,10.714,10.714,10.714,10.4375
55957,2013,9,CIN,0.625,0.75,MIA,0.43799999999999994,0.625,0,6-2-0,0.75,0.5,3-4-0,0.429,0.33299999999999996,win,1.0,-2.1430000000000002,-1.625,-1.625,-1.8125,6.625,6.625,6.625,4.4375
55958,2013,9,KC,0.125,0.125,BUF,0.375,0.5,0,8-0-0,1.0,1.0,3-5-0,0.375,0.5,loss,1.0,-4.625,-4.625,-4.625,-5.6875,11.75,11.75,11.75,-13.375
