result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
win,56703,2015,14,TEN,0.125,0.125,NYJ,0.25,0.25,0,3-9-0,0.25,0.4,7-5-0,0.583,0.667,0.0,3.917,4.667,2.8,-7.375,-4.25,-2.0,-3.4,-11.5,1.5830000000000002,1.0,1.4,1.5,2.0,1.6669999999999998,1.6,1.625,0.333,0.333,0.2,-0.6875,-0.667,0.0,-0.2,-0.625,0.411,0.401,0.353,0.335,0.417,0.41
loss,56698,2015,14,PIT,0.688,0.625,CIN,0.6559999999999999,0.688,1,7-5-0,0.583,0.4,10-2-0,0.833,0.833,-0.334,11.5,18.333,14.4,1.3125,5.917000000000002,15.667,8.8,4.25,1.0,0.667,0.8,1.625,1.5830000000000002,2.667,2.6,1.3125,0.667,1.6669999999999998,0.8,0.0,0.16699999999999998,-0.667,-0.2,0.0,0.421,0.3670000000000001,0.392,0.377,0.457,0.399
loss,56700,2015,14,NE,0.75,0.625,HOU,0.563,0.625,0,10-2-0,0.833,0.8,6-6-0,0.5,0.667,-1.0,-0.917,5.332999999999998,6.8,4.0625,10.667,-2.0,2.4,9.6875,1.25,1.0,0.8,1.375,0.917,1.3330000000000002,1.6,0.8125,-0.083,0.0,0.8,0.75,0.5,0.0,-0.2,0.75,0.392,0.439,0.384,0.425,0.284,0.383
win,56701,2015,14,IND,0.688,0.625,JAC,0.188,0.375,1,6-6-0,0.5,0.5,4-8-0,0.333,0.5,-1.0,-5.5,-1.0,-1.2,-10.1875,-3.833,-6.332999999999998,-3.8,5.5625,1.5830000000000002,1.3330000000000002,1.8,1.625,2.083,2.0,2.0,1.9375,-0.417,-0.333,-0.4,-0.375,-0.5,0.333,0.4,-0.3125,0.373,0.452,0.409,0.402,0.384,0.417
win,56702,2015,14,SD,0.563,0.5,KC,0.563,0.75,1,3-9-0,0.25,0.2,7-5-0,0.583,0.6,0.2,6.75,17.333,20.6,4.5,-6.417000000000002,-12.667,-8.8,0.0,0.833,0.667,0.4,1.0625,1.5830000000000002,1.6669999999999998,1.2,1.4375,1.083,1.6669999999999998,2.4,-0.1875,-0.667,-1.0,-0.4,-0.3125,0.34600000000000003,0.418,0.424,0.426,0.365,0.434
loss,56697,2015,14,WAS,0.25,0.125,CHI,0.313,0.25,0,5-7-0,0.417,0.0,5-7-0,0.417,0.16699999999999998,-1.0,-3.25,-1.3330000000000002,4.6,-7.6875,-2.417,-8.333,-1.8,-8.5625,1.25,1.0,1.4,1.8125,1.6669999999999998,2.0,1.6,1.9375,-0.16699999999999998,-0.333,-0.4,-0.3125,0.0,0.0,0.4,-0.75,0.396,0.387,0.402,0.407,0.28800000000000003,0.382
win,56696,2015,14,ATL,0.375,0.375,CAR,0.469,0.5,1,6-6-0,0.5,0.5,12-0-0,1.0,1.0,0.2,10.833,16.667,15.0,-2.1875,1.833,-5.667000000000002,-4.2,-2.25,1.25,1.0,0.8,1.4375,1.833,2.667,2.4,1.4375,1.167,2.0,1.8,0.1875,-0.16699999999999998,-0.667,-0.8,0.3125,0.382,0.458,0.449,0.453,0.485,0.458
loss,56706,2015,14,NO,0.438,0.5,TB,0.125,0.0,1,4-8-0,0.333,0.16699999999999998,6-6-0,0.5,0.5,-0.6000000000000001,-2.25,6.332999999999998,1.8,-8.3125,-6.75,-18.0,-11.4,-1.4375,1.6669999999999998,1.3330000000000002,1.8,2.0625,1.5830000000000002,1.3330000000000002,1.6,1.875,0.083,0.333,-0.2,-0.5,-0.16699999999999998,0.0,-0.4,-0.8125,0.426,0.544,0.4920000000000001,0.445,0.305,0.412
win,56705,2015,14,DET,0.688,0.5,STL,0.375,0.375,0,4-8-0,0.333,0.2,4-8-0,0.333,0.5,0.0,-5.667000000000002,-17.0,-15.6,-1.875,-5.167000000000002,10.667,-0.2,2.4375,1.6669999999999998,2.667,2.0,1.6875,1.917,0.333,1.0,1.25,-0.083,-1.6669999999999998,-0.8,-0.125,-0.833,0.333,-0.6,0.4375,0.241,0.238,0.225,0.35100000000000003,0.435,0.35700000000000004
win,56699,2015,14,SF,0.5,0.5,CLE,0.438,0.5,0,4-8-0,0.333,0.16699999999999998,2-10-0,0.16699999999999998,0.16699999999999998,0.0,-10.917,-20.333,-19.2,-2.375,-9.417,-5.332999999999998,-7.2,-2.125,1.833,1.6669999999999998,1.4,1.4375,0.917,0.667,0.8,1.4375,-0.417,-0.333,0.2,0.375,-0.16699999999999998,-0.333,-0.4,0.375,0.412,0.371,0.397,0.309,0.207,0.239
loss,56707,2015,14,OAK,0.188,0.0,DEN,0.75,1.0,1,5-7-0,0.417,0.5,10-2-0,0.833,0.8,1.0,4.917,7.332999999999998,0.6,8.0,-2.5,-5.332999999999998,-7.0,-12.4375,1.75,0.667,1.8,1.25,1.6669999999999998,1.6669999999999998,2.2,1.8125,0.16699999999999998,1.3330000000000002,-0.6,0.3125,-0.16699999999999998,-0.333,-1.0,-0.9375,0.342,0.38,0.371,0.441,0.442,0.451
win,56708,2015,14,DAL,0.75,1.0,GB,0.75,1.0,0,4-8-0,0.333,0.5,8-4-0,0.667,0.667,1.0,4.25,5.667000000000002,1.4,8.625,-4.5,-2.0,-3.2,7.1875,0.75,1.0,1.0,0.8125,1.833,2.667,2.0,1.5625,0.583,-0.333,0.0,0.875,-1.167,-2.0,-1.2,0.4375,0.345,0.299,0.317,0.358,0.358,0.376
loss,56709,2015,14,SEA,0.75,0.625,BAL,0.625,0.75,0,7-5-0,0.583,0.5,4-8-0,0.333,0.4,0.0,-1.5830000000000002,2.333,1.6,6.6875,6.332999999999998,18.667,10.0,8.75,1.75,2.0,2.0,1.25,1.0,0.333,0.6,0.875,-0.917,-0.333,-0.8,0.125,0.417,1.3330000000000002,1.0,0.625,0.345,0.263,0.355,0.411,0.6,0.469
loss,56710,2015,14,NYG,0.375,0.375,MIA,0.5,0.5,0,5-7-0,0.417,0.333,5-7-0,0.417,0.4,0.0,-5.0,-8.667,-8.2,0.9375,0.917,-3.333,0.2,-1.25,1.3330000000000002,1.3330000000000002,1.0,1.4375,1.167,1.6669999999999998,1.6,1.75,-0.25,0.0,0.0,0.125,0.833,-0.667,0.0,-0.0625,0.28,0.225,0.29,0.366,0.311,0.324
win,56711,2015,15,TB,0.125,0.25,STL,0.375,0.375,0,6-7-0,0.462,0.5,5-8-0,0.385,0.5710000000000001,1.0,-4.692,-13.667,-13.6,-1.875,-2.615,-5.332999999999998,3.2,-8.3125,1.692,2.0,2.4,1.6875,1.538,1.0,1.2,2.0625,-0.154,-1.3330000000000002,-1.2,-0.125,0.077,-0.667,0.0,-0.5,0.251,0.282,0.273,0.421,0.457,0.472
loss,56712,2015,15,NYJ,0.25,0.25,DAL,0.75,0.5,0,8-5-0,0.615,0.5,4-9-0,0.308,0.16699999999999998,0.0,-5.769,-12.333,-6.2,7.1875,5.308,14.333,6.2,-7.375,1.769,2.333,2.0,1.5625,1.462,0.333,1.4,1.5,-1.154,-2.0,-1.2,0.4375,0.385,1.0,-0.4,-0.6875,0.337,0.221,0.294,0.415,0.485,0.38
loss,56718,2015,15,CAR,0.469,0.438,NYG,0.375,0.375,0,13-0-0,1.0,1.0,6-7-0,0.462,0.5,-1.0,1.385,-0.667,2.2,-1.25,12.923,20.0,21.0,-2.1875,1.154,1.6669999999999998,1.6,1.75,1.154,1.0,0.6,1.4375,0.769,-1.0,-0.2,-0.0625,1.385,1.6669999999999998,2.4,0.1875,0.373,0.307,0.39,0.391,0.458,0.483
loss,56719,2015,15,ARI,0.688,0.5,PHI,0.625,0.75,0,11-2-0,0.846,0.857,6-7-0,0.462,0.5,0.0,-1.615,-7.0,-10.0,4.625,11.769,11.0,8.6,0.6875,1.846,1.3330000000000002,1.8,2.3125,1.462,0.0,1.0,1.0625,0.077,0.0,-0.8,-0.5625,0.462,2.0,0.6,0.5,0.354,0.453,0.443,0.446,0.467,0.465
win,56716,2015,15,CHI,0.313,0.375,MIN,0.438,0.625,1,5-8-0,0.385,0.667,8-5-0,0.615,0.667,0.2,0.231,-8.0,-5.0,-1.125,-3.2310000000000003,-1.6669999999999998,3.4,-7.6875,1.154,1.6669999999999998,1.2,1.25,1.231,0.667,1.2,1.8125,0.0,-0.333,0.0,-0.0625,-0.154,0.333,-0.2,-0.3125,0.368,0.443,0.415,0.401,0.428,0.373
loss,56715,2015,15,ATL,0.375,0.375,JAC,0.188,0.375,0,6-7-0,0.462,0.429,5-8-0,0.385,0.5710000000000001,0.0,-2.385,8.667,6.8,-10.1875,-1.231,-17.333,-11.2,-2.25,1.615,1.3330000000000002,1.4,1.625,2.0,2.667,2.4,1.4375,-0.385,0.0,0.4,-0.375,-0.462,-1.6669999999999998,-0.8,0.3125,0.362,0.423,0.365,0.44,0.414,0.415
loss,56714,2015,15,HOU,0.563,0.5,IND,0.688,0.75,1,6-7-0,0.462,0.333,6-7-0,0.462,0.5,1.0,-6.231,-19.0,-10.2,5.5625,-2.462,-4.0,-0.2,4.0625,2.077,1.6669999999999998,1.6,1.9375,1.231,1.0,1.0,1.375,-0.462,0.0,0.6,-0.3125,-0.077,-0.333,0.2,0.75,0.39,0.301,0.4,0.378,0.381,0.373
win,56717,2015,15,TEN,0.125,0.125,NE,0.75,0.875,0,3-10-0,0.231,0.333,11-2-0,0.846,0.857,0.0,11.462,2.667,3.2,9.6875,-5.615,-7.332999999999998,-9.0,-11.5,0.923,1.3330000000000002,1.4,0.8125,1.923,1.6669999999999998,1.6,1.625,0.462,0.0,-0.2,0.75,-0.6920000000000001,-0.667,-0.6,-0.625,0.426,0.335,0.358,0.326,0.36,0.376
loss,56713,2015,15,KC,0.563,0.375,BAL,0.625,0.75,0,8-5-0,0.615,0.5710000000000001,4-9-0,0.308,0.333,0.0,-3.692,-8.333,-4.8,6.6875,6.769,9.667,15.0,4.5,1.769,2.0,2.4,1.25,0.923,1.3330000000000002,0.8,1.0625,-0.923,-1.3330000000000002,-1.0,0.125,0.923,0.667,1.8,-0.1875,0.339,0.271,0.327,0.362,0.461,0.41
win,56720,2015,15,BUF,0.563,0.5,WAS,0.25,0.375,0,6-7-0,0.462,0.429,6-7-0,0.462,0.7140000000000001,0.0,-2.0,2.0,2.2,-8.5625,1.154,-0.667,-0.8,3.375,1.615,0.667,1.4,1.9375,1.231,1.3330000000000002,1.0,1.4375,0.0,1.6669999999999998,0.4,-0.75,0.231,-0.667,0.4,0.4375,0.421,0.408,0.398,0.37,0.431,0.361
win,56722,2015,15,CLE,0.438,0.375,SEA,0.75,0.875,0,3-10-0,0.231,0.16699999999999998,8-5-0,0.615,0.667,0.0,8.077,23.0,15.6,8.75,-9.0,-8.667,-13.6,-2.375,1.0,0.667,0.6,0.875,1.846,1.3330000000000002,1.4,1.4375,0.462,1.6669999999999998,1.4,0.625,-0.5379999999999999,-0.667,-0.6,0.375,0.43,0.632,0.519,0.418,0.41,0.384
loss,56721,2015,15,GB,0.75,0.5,OAK,0.188,0.375,0,9-4-0,0.6920000000000001,0.667,6-7-0,0.462,0.333,0.0,-2.077,-2.667,-5.8,-12.4375,5.5379999999999985,7.0,7.2,8.625,1.538,1.6669999999999998,1.4,1.8125,0.6920000000000001,1.0,0.6,0.8125,0.0,0.333,-0.2,-0.9375,0.615,-0.333,0.4,0.875,0.423,0.387,0.405,0.35700000000000004,0.341,0.374
win,56723,2015,15,DEN,0.75,0.5,PIT,0.688,0.75,0,10-3-0,0.769,0.857,8-5-0,0.615,0.7140000000000001,-1.0,6.4620000000000015,13.0,12.6,4.25,4.308,5.667000000000002,0.6,8.0,1.538,2.333,2.2,1.3125,1.769,1.3330000000000002,1.8,1.25,0.308,-0.333,0.4,0.0,0.0,0.0,-0.6,0.3125,0.392,0.547,0.459,0.333,0.311,0.315
win,56724,2015,15,MIA,0.5,0.5,SD,0.563,0.625,0,5-8-0,0.385,0.429,3-10-0,0.231,0.28600000000000003,-1.0,-6.4620000000000015,-5.0,-9.6,0.0,-5.154,-7.667000000000002,-6.4,0.9375,1.538,1.3330000000000002,1.4,1.4375,1.308,1.3330000000000002,1.0,1.4375,-0.5379999999999999,0.0,-0.2,-0.3125,-0.231,-0.333,0.2,0.125,0.419,0.373,0.393,0.292,0.338,0.289
loss,56725,2015,15,CIN,0.6559999999999999,0.625,SF,0.5,0.5,0,10-3-0,0.769,0.833,4-9-0,0.308,0.5,0.0,-9.769,-4.667,-5.8,-2.125,9.615,15.0,7.6,1.3125,0.846,0.667,0.8,1.4375,1.154,1.3330000000000002,1.4,1.625,0.0,0.333,-0.2,0.375,0.462,0.667,0.4,0.0,0.297,0.197,0.235,0.417,0.364,0.353
loss,56726,2015,15,DET,0.688,0.5,NO,0.438,0.375,0,4-9-0,0.308,0.16699999999999998,5-8-0,0.385,0.5,-1.0,-5.692,-4.667,-10.6,-1.4375,-5.308,6.667000000000002,5.4,2.4375,1.462,0.667,1.2,1.875,1.846,0.667,0.8,1.25,-0.154,0.667,-0.2,-0.8125,-0.6920000000000001,0.667,0.0,0.4375,0.465,0.419,0.433,0.353,0.42,0.4
win,56727,2015,16,SD,0.563,0.5,OAK,0.188,0.375,1,4-10-0,0.28600000000000003,0.16699999999999998,6-8-0,0.429,0.28600000000000003,-0.2,-2.643,-7.0,-4.6,-12.4375,-4.857,-1.6669999999999998,-5.8,0.0,1.571,1.6669999999999998,1.4,1.8125,1.571,2.0,1.6,1.4375,0.0,0.333,0.2,-0.9375,-0.5710000000000001,-0.667,-0.6,-0.3125,0.413,0.308,0.364,0.435,0.444,0.414
loss,56728,2015,16,WAS,0.25,0.125,PHI,0.625,0.75,1,7-7-0,0.5,0.16699999999999998,6-8-0,0.429,0.429,0.2,-3.143,-4.333,-14.4,4.625,-1.143,3.333,-2.4,-8.5625,2.0,2.333,2.4,2.3125,1.571,1.0,1.6,1.9375,-0.214,-1.0,-1.4,-0.5625,-0.071,0.333,-0.2,-0.75,0.365,0.476,0.465,0.436,0.531,0.417
win,56735,2015,16,JAC,0.188,0.0,NO,0.438,0.375,0,5-9-0,0.35700000000000004,0.16699999999999998,5-9-0,0.35700000000000004,0.429,0.0,-5.857,-1.3330000000000002,-11.0,-1.4375,-2.643,8.667,5.2,-10.1875,1.357,0.333,0.8,1.875,1.571,1.3330000000000002,1.4,1.625,-0.071,1.0,0.2,-0.8125,-0.35700000000000004,0.333,-0.2,-0.375,0.458,0.454,0.395,0.336,0.312,0.315
loss,56733,2015,16,IND,0.688,0.625,MIA,0.5,0.5,0,6-8-0,0.429,0.429,5-9-0,0.35700000000000004,0.333,1.0,-5.9289999999999985,-7.0,-9.8,0.9375,-6.214,-25.333,-12.0,5.5625,1.286,1.0,1.2,1.4375,2.071,2.333,2.0,1.9375,-0.14300000000000002,0.667,0.2,0.125,-0.429,-0.333,0.2,-0.3125,0.281,0.29600000000000004,0.251,0.384,0.257,0.342
win,56736,2015,16,NE,0.75,0.625,NYJ,0.25,0.25,1,12-2-0,0.857,0.833,9-5-0,0.643,0.7140000000000001,-0.6000000000000001,5.143,9.333,7.8,-7.375,11.857,10.333,6.4,9.6875,1.429,0.667,0.8,1.5,0.929,1.3330000000000002,1.2,0.8125,0.5710000000000001,1.3330000000000002,1.0,-0.6875,0.5710000000000001,0.667,0.4,0.75,0.411,0.408,0.405,0.4270000000000001,0.429,0.34600000000000003
loss,56738,2015,16,HOU,0.563,0.5,TEN,0.125,0.125,1,7-7-0,0.5,0.429,3-11-0,0.214,0.14300000000000002,-0.6000000000000001,-6.4289999999999985,-12.0,-9.0,-11.5,-1.857,-8.0,0.2,4.0625,2.0,2.0,1.8,1.625,1.286,1.3330000000000002,1.2,1.375,-0.7859999999999999,-1.3330000000000002,-0.6,-0.625,-0.071,-0.333,0.0,0.75,0.32,0.36,0.343,0.375,0.338,0.373
win,56732,2015,16,CLE,0.438,0.375,KC,0.563,0.75,0,3-11-0,0.214,0.14300000000000002,9-5-0,0.643,0.667,1.0,7.713999999999999,13.667,15.8,4.5,-9.571,-12.333,-12.8,-2.375,0.857,1.3330000000000002,0.8,1.0625,1.786,1.6669999999999998,1.6,1.4375,1.071,1.0,1.4,-0.1875,-0.5710000000000001,-1.6669999999999998,-0.8,0.375,0.363,0.435,0.4370000000000001,0.424,0.487,0.423
win,56731,2015,16,SF,0.5,0.5,DET,0.688,0.875,0,4-10-0,0.28600000000000003,0.14300000000000002,5-9-0,0.35700000000000004,0.429,0.0,-4.357,-1.0,6.6,2.4375,-9.786,-6.0,-8.0,-2.125,1.786,1.0,0.6,1.25,1.071,1.3330000000000002,1.2,1.4375,-0.7140000000000001,0.0,0.2,0.4375,-0.214,0.0,-0.4,0.375,0.364,0.42,0.438,0.28600000000000003,0.245,0.183
win,56734,2015,16,NYG,0.375,0.375,MIN,0.438,0.625,0,6-8-0,0.429,0.429,9-5-0,0.643,0.7140000000000001,-1.0,1.714,-4.333,-4.0,-1.125,1.071,0.333,-1.2,-1.25,1.071,1.3330000000000002,1.2,1.25,1.214,1.3330000000000002,1.6,1.75,0.14300000000000002,-0.333,0.0,-0.0625,0.643,-0.333,-0.6,-0.0625,0.389,0.471,0.476,0.375,0.374,0.358
win,56729,2015,16,CAR,0.469,0.438,ATL,0.375,0.375,1,14-0-0,1.0,1.0,7-7-0,0.5,0.5,-0.6000000000000001,-0.7140000000000001,-12.0,-9.8,-2.25,12.214,14.667,18.2,-2.1875,1.929,2.0,2.6,1.4375,1.143,1.3330000000000002,0.8,1.4375,-0.429,-1.0,-1.2,0.3125,1.357,1.0,2.2,0.1875,0.444,0.429,0.448,0.401,0.468,0.481
loss,56737,2015,16,CHI,0.313,0.375,TB,0.125,0.0,0,5-9-0,0.35700000000000004,0.5710000000000001,6-8-0,0.429,0.429,-1.0,-3.0,-3.667,0.8,-8.3125,-4.5,-10.0,-5.6,-7.6875,1.571,1.3330000000000002,1.2,2.0625,1.286,1.3330000000000002,1.2,1.8125,-0.071,-1.0,-0.2,-0.5,-0.28600000000000003,-1.0,-0.6,-0.3125,0.413,0.403,0.459,0.402,0.448,0.407
win,56730,2015,16,DAL,0.75,1.0,BUF,0.563,0.625,0,4-10-0,0.28600000000000003,0.429,6-8-0,0.429,0.5,0.0,0.35700000000000004,-1.3330000000000002,-3.8,3.375,-5.5710000000000015,-7.0,-6.0,7.1875,1.143,0.667,1.0,1.4375,1.929,2.667,2.6,1.5625,0.28600000000000003,0.333,-0.2,0.4375,-1.286,-2.0,-2.0,0.4375,0.371,0.42,0.375,0.326,0.128,0.269
win,56739,2015,16,GB,0.75,0.5,ARI,0.688,0.875,0,10-4-0,0.7140000000000001,0.7140000000000001,12-2-0,0.857,0.833,1.0,12.571,16.667,11.8,0.6875,5.857,11.667,9.6,8.625,1.357,0.0,0.4,1.0625,0.7859999999999999,1.0,1.0,0.8125,0.7140000000000001,2.667,1.8,0.5,0.5710000000000001,0.333,0.0,0.875,0.455,0.49,0.485,0.353,0.353,0.341
loss,56740,2015,16,STL,0.375,0.375,SEA,0.75,0.875,1,6-8-0,0.429,0.16699999999999998,9-5-0,0.643,0.7140000000000001,0.2,8.714,25.667,20.4,8.75,-3.786,-3.0,-7.2,-1.875,0.929,0.667,0.4,0.875,1.571,1.0,2.0,1.6875,0.5,0.667,1.2,0.625,0.0,0.0,-0.8,-0.125,0.453,0.703,0.644,0.247,0.21600000000000005,0.256
win,56741,2015,16,PIT,0.688,0.625,BAL,0.625,0.75,1,9-5-0,0.643,0.5,4-10-0,0.28600000000000003,0.28600000000000003,0.334,-4.857,-17.0,-8.4,6.6875,6.5,18.333,13.4,4.25,1.857,2.333,2.2,1.25,1.571,1.6669999999999998,2.2,1.3125,-1.071,-1.6669999999999998,-1.0,0.125,0.28600000000000003,1.0,0.0,0.0,0.337,0.313,0.274,0.397,0.551,0.482
win,56742,2015,16,CIN,0.6559999999999999,0.625,DEN,0.75,1.0,0,11-3-0,0.7859999999999999,0.857,10-4-0,0.7140000000000001,0.667,-1.0,3.5,1.3330000000000002,2.4,8.0,9.643,10.333,10.4,1.3125,1.786,1.6669999999999998,1.2,1.25,1.143,1.3330000000000002,1.2,1.625,0.0,0.0,0.4,0.3125,0.643,1.0,1.2,0.0,0.34700000000000003,0.404,0.378,0.408,0.359,0.353
win,56744,2015,17,NYJ,0.25,0.25,BUF,0.563,0.625,1,10-5-0,0.667,0.5710000000000001,7-8-0,0.467,0.5710000000000001,0.6000000000000001,1.0,-1.0,-0.4,3.375,5.2,10.333,10.4,-7.375,1.2,1.3330000000000002,1.2,1.4375,1.4,0.667,0.6,1.5,0.267,0.0,-0.2,0.4375,0.5329999999999999,1.3330000000000002,1.2,-0.6875,0.375,0.396,0.421,0.409,0.403,0.439
win,56754,2015,17,NE,0.75,0.625,MIA,0.5,0.5,1,12-3-0,0.8,0.7140000000000001,5-10-0,0.333,0.28600000000000003,-0.2,-5.933,-9.667,-9.0,0.9375,10.667,10.667,3.8,9.6875,1.267,1.0,1.2,1.4375,0.933,1.0,1.2,0.8125,-0.2,0.0,-0.2,0.125,0.5329999999999999,0.667,0.4,0.75,0.289,0.327,0.311,0.405,0.325,0.308
win,56747,2015,17,BAL,0.625,0.5,CIN,0.6559999999999999,0.688,1,5-10-0,0.333,0.28600000000000003,11-4-0,0.733,0.7140000000000001,0.6000000000000001,8.8,-2.0,10.4,1.3125,-4.333,-15.333,-8.4,6.6875,1.133,1.6669999999999998,1.2,1.625,1.733,1.6669999999999998,1.8,1.25,0.6,0.333,1.0,0.0,-0.867,-0.667,-1.0,0.125,0.42,0.416,0.393,0.348,0.36,0.324
loss,56748,2015,17,PIT,0.688,0.625,CLE,0.438,0.5,1,9-6-0,0.6,0.429,3-12-0,0.2,0.28600000000000003,-0.6000000000000001,-9.2,-2.333,-9.4,-2.375,5.867000000000001,5.667000000000002,8.6,4.25,1.733,1.3330000000000002,1.2,1.4375,1.6,1.6669999999999998,2.2,1.3125,-0.5329999999999999,-1.0,-0.6,0.375,0.133,0.0,-0.6,0.0,0.423,0.467,0.426,0.387,0.429,0.472
win,56751,2015,17,JAC,0.188,0.0,HOU,0.563,0.625,1,5-10-0,0.333,0.14300000000000002,8-7-0,0.5329999999999999,0.5710000000000001,0.2,0.133,4.333,4.4,4.0625,-3.2,6.0,1.8,-10.1875,1.267,1.3330000000000002,1.2,1.375,1.6,1.6669999999999998,1.4,1.625,0.133,1.0,0.4,0.75,-0.467,-0.667,-0.4,-0.375,0.379,0.328,0.383,0.358,0.29600000000000004,0.387
win,56752,2015,17,TEN,0.125,0.125,IND,0.688,0.75,1,3-12-0,0.2,0.28600000000000003,7-8-0,0.467,0.429,1.0,-5.4,-11.667,-11.4,5.5625,-7.867000000000001,-22.333,-13.4,-11.5,1.933,1.3330000000000002,1.4,1.9375,2.133,2.667,2.4,1.625,-0.333,0.333,0.2,-0.3125,-0.933,-2.0,-1.4,-0.625,0.392,0.353,0.342,0.316,0.238,0.316
win,56753,2015,17,OAK,0.188,0.0,KC,0.563,0.75,1,7-8-0,0.467,0.5710000000000001,10-5-0,0.667,0.7140000000000001,0.6000000000000001,7.467,10.333,10.6,4.5,-2.267,-1.3330000000000002,-3.0,-12.4375,0.867,1.0,1.0,1.0625,1.533,1.0,1.6,1.8125,1.0,0.667,1.0,-0.1875,0.0,0.667,0.2,-0.9375,0.361,0.421,0.42,0.404,0.254,0.345
loss,56749,2015,17,WAS,0.25,0.125,DAL,0.75,0.5,1,8-7-0,0.5329999999999999,0.28600000000000003,4-11-0,0.267,0.14300000000000002,0.6000000000000001,-5.867000000000001,-11.333,-10.0,7.1875,-0.133,9.0,6.0,-8.5625,1.933,2.333,2.6,1.5625,1.467,0.667,0.6,1.9375,-1.2,-1.3330000000000002,-1.8,0.4375,0.067,0.333,1.2,-0.75,0.338,0.258,0.269,0.431,0.525,0.444
loss,56755,2015,17,PHI,0.625,0.5,NYG,0.375,0.375,1,6-9-0,0.4,0.429,6-9-0,0.4,0.429,-0.6000000000000001,-1.133,-9.333,-7.4,-1.25,-3.867,-11.333,-11.6,4.625,1.3330000000000002,2.0,2.0,1.75,2.0,2.333,2.0,2.3125,0.4,-1.3330000000000002,-1.4,-0.0625,-0.333,-1.6669999999999998,-1.2,-0.5625,0.35600000000000004,0.315,0.28300000000000003,0.365,0.456,0.445
loss,56746,2015,17,DET,0.688,0.5,CHI,0.313,0.25,1,6-9-0,0.4,0.28600000000000003,6-9-0,0.4,0.14300000000000002,-1.0,-3.867,-6.332999999999998,-4.2,-7.6875,-3.067,5.332999999999998,8.6,2.4375,1.2,1.0,0.8,1.8125,1.6669999999999998,0.667,0.6,1.25,-0.067,0.333,0.4,-0.3125,-0.6,0.333,0.4,0.4375,0.402,0.424,0.42,0.362,0.406,0.419
loss,56750,2015,17,MIN,0.438,0.25,GB,0.75,1.0,1,10-5-0,0.667,0.5710000000000001,10-5-0,0.667,0.7140000000000001,0.8,3.467,0.333,0.2,8.625,3.733,16.667,5.8,-1.125,1.0,2.0,1.8,0.8125,1.0,1.0,1.0,1.25,0.4,-0.333,-0.6,0.875,0.333,0.667,0.8,-0.0625,0.349,0.3670000000000001,0.325,0.388,0.529,0.474
loss,56743,2015,17,NO,0.438,0.5,ATL,0.375,0.375,1,6-9-0,0.4,0.28600000000000003,8-7-0,0.5329999999999999,0.5710000000000001,-0.2,-0.2,-8.333,-7.8,-2.25,-4.7330000000000005,3.333,-2.2,-1.4375,1.867,2.0,2.0,1.4375,1.267,0.0,0.4,1.875,-0.4,-1.3330000000000002,-1.0,0.3125,0.067,1.0,1.0,-0.8125,0.455,0.462,0.468,0.468,0.5589999999999999,0.446
win,56745,2015,17,TB,0.125,0.25,CAR,0.469,0.5,1,6-9-0,0.4,0.429,14-1-0,0.933,1.0,1.0,10.933,11.333,11.2,-2.1875,-3.133,-6.667000000000002,-5.8,-8.3125,1.133,0.667,1.0,1.4375,1.6669999999999998,1.6669999999999998,1.6,2.0625,1.267,1.6669999999999998,1.2,0.1875,-0.267,-1.6669999999999998,-1.4,-0.5,0.401,0.476,0.461,0.402,0.305,0.384
win,56757,2015,17,SD,0.563,0.5,DEN,0.75,1.0,1,4-11-0,0.267,0.14300000000000002,11-4-0,0.733,0.7140000000000001,0.6659999999999999,3.467,-2.333,2.6,8.0,-4.7330000000000005,2.0,-0.4,0.0,1.733,1.6669999999999998,1.4,1.25,1.533,1.3330000000000002,1.4,1.4375,0.0,-0.667,0.0,0.3125,-0.5329999999999999,0.0,-0.2,-0.3125,0.348,0.3720000000000001,0.365,0.4270000000000001,0.43,0.415
loss,56756,2015,17,SEA,0.75,0.625,ARI,0.688,0.875,1,9-6-0,0.6,0.5710000000000001,13-2-0,0.867,0.857,-0.2,13.733,18.667,17.2,0.6875,7.733,13.333,16.0,8.75,1.4,0.667,0.4,1.0625,1.067,1.3330000000000002,1.0,0.875,0.8,3.0,2.4,0.5,0.267,-0.333,0.6,0.625,0.458,0.511,0.494,0.454,0.629,0.624
